compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
25,13878,542,110.7,109.2,53.1,66.4,0.52,7.1,0.5,103,False,none,
26,14423,545,110.1,108.1,51.8,64.7,0.49,6.71,0.3,99,False,none,
27,14961,538,111.5,109.9,52.9,73.6,0.481,7.2,1.8,102,False,none,
28,15516,555,108.1,109.8,54.1,69.3,0.458,7.47,1.0,97,False,none,
29,16077,561,107.0,109.4,55.6,66.7,0.492,7.39,1.9,104,False,none,
30,16640,563,106.6,108.6,52.9,72.0,0.499,6.37,5.9,104,False,none,
31,17196,556,107.9,108.2,52.5,70.4,0.485,6.82,1.1,105,False,none,
32,17780,584,102.7,106.4,52.7,69.9,0.514,6.43,5.9,100,False,let_chest_up,4.0
33,18334,554,108.3,106.5,49.4,72.2,0.488,6.49,2.1,101,False,none,
34,18910,576,104.2,105.9,52.4,76.2,0.48,5.86,0.4,102,False,none,
35,19516,606,99.0,104.3,54.1,71.6,0.525,5.4,1.5,102,False,none,
36,20040,524,114.5,105.5,52.7,69.6,0.508,7.79,1.9,102,False,none,
37,20559,519,115.6,108.0,53.8,71.9,0.48,7.43,2.2,97,False,none,
38,21096,537,111.7,108.6,51.7,68.2,0.497,7.08,0.5,105,False,none,
39,21626,530,113.2,110.5,55.0,70.6,0.489,8.48,3.2,101,False,none,
40,22210,584,102.7,111.4,55.5,75.0,0.45,6.37,1.1,105,False,none,
41,22752,542,110.7,110.6,52.3,74.0,0.519,7.15,0.5,98,False,none,
42,23284,532,112.8,110.1,53.1,73.1,0.499,7.64,3.1,101,False,let_chest_up,4.0
43,23858,574,104.5,108.6,53.0,72.1,0.47,6.56,0.8,105,False,none,
44,24405,547,109.7,108.0,52.5,68.9,0.506,6.34,2.0,99,False,none,
45,24974,569,105.4,108.5,55.9,73.1,0.478,6.93,3.5,107,False,none,
46,25490,516,116.3,109.6,54.8,74.6,0.511,8.05,2.3,100,False,none,
47,26006,516,116.3,110.2,53.6,69.2,0.497,8.09,0.6,102,False,none,
48,26579,573,104.7,110.3,53.6,70.7,0.501,6.33,2.7,98,False,none,
49,27156,577,104.0,109.1,54.6,70.3,0.49,5.7,0.5,100,False,none,
50,27705,549,109.3,109.8,52.5,64.7,0.497,7.02,5.1,99,False,none,
51,28272,567,105.8,107.8,51.8,71.1,0.509,6.62,0.5,100,False,none,
52,28846,574,104.5,105.6,56.1,67.0,0.483,6.79,2.4,101,False,let_chest_up,4.0
53,29455,609,98.5,104.3,54.1,64.8,0.528,6.23,4.3,100,False,none,
54,30012,558,107.5,105.0,52.8,73.4,0.499,6.45,3.0,99,False,none,
55,30543,531,113.0,105.7,52.9,67.2,0.457,6.97,1.5,102,False,none,
56,31102,559,107.3,106.0,50.4,74.0,0.585,6.38,1.9,110,False,none,
57,31671,569,105.4,106.2,53.3,74.0,0.49,6.35,2.9,103,False,none,
58,32238,566,106.0,107.8,52.2,65.5,0.495,6.28,3.8,106,False,none,
59,32762,525,114.3,109.1,53.5,66.9,0.478,7.82,1.2,107,False,none,
60,33329,566,106.0,107.7,53.0,69.3,0.437,6.35,1.0,102,False,none,
61,33878,549,109.3,108.1,51.8,75.7,0.512,6.48,2.6,103,False,let_chest_up,4.0
62,34422,544,110.3,109.1,53.7,69.2,0.552,6.59,1.3,104,False,none,
63,34974,553,108.5,109.6,52.3,66.4,0.498,6.69,0.4,96,False,none,
64,35532,557,107.7,108.3,54.5,69.4,0.542,6.86,1.7,101,False,none,
65,36095,563,106.6,108.5,53.5,67.0,0.511,6.22,5.3,103,False,none,
66,36657,562,106.8,108.0,53.0,67.1,0.459,6.25,4.2,102,False,none,
67,37196,540,111.1,108.1,53.9,69.0,0.515,7.55,0.1,101,False,none,
68,37739,542,110.7,108.5,53.2,69.0,0.451,7.12,0.6,105,False,none,
69,38272,534,112.4,109.4,54.0,67.5,0.489,7.09,1.4,104,False,none,
70,38839,566,106.0,109.3,51.2,67.9,0.518,6.93,0.4,104,False,none,
71,39427,588,102.0,108.3,50.4,70.3,0.504,5.0,0.9,98,False,let_chest_up,4.0
72,39984,557,107.7,107.6,57.6,69.2,0.493,7.14,0.9,104,False,none,
73,40573,589,101.9,105.9,54.8,70.4,0.493,6.12,8.1,96,False,none,
74,41140,567,105.8,104.6,53.3,67.5,0.505,6.75,2.4,96,False,none,
75,41704,564,106.4,104.7,53.1,70.8,0.45,6.94,1.8,100,False,none,
76,42260,556,107.9,105.9,53.2,74.1,0.525,6.76,3.3,102,False,none,
77,42806,547,109.7,106.3,50.1,74.3,0.464,6.44,1.1,99,False,none,
78,43341,535,112.1,108.3,54.1,68.4,0.483,7.16,2.8,112,False,none,
79,43887,546,109.9,109.2,53.9,67.1,0.484,6.6,6.7,99,False,none,
80,44435,548,109.5,109.8,54.9,73.7,0.482,6.67,1.7,102,False,let_chest_up,4.0
81,44986,551,108.9,110.0,52.0,68.8,0.473,6.83,1.1,101,False,none,
82,45513,527,113.9,110.8,50.6,71.1,0.542,7.29,7.2,101,False,none,
83,46038,524,114.5,111.3,50.8,75.0,0.489,7.05,6.8,101,False,none,
84,46605,568,105.6,110.4,50.9,65.4,0.532,6.53,4.7,105,False,none,
85,47178,573,104.7,109.4,52.9,62.4,0.488,6.68,2.7,103,False,none,
86,47687,509,117.9,111.1,55.5,67.3,0.512,8.43,3.8,105,False,none,
87,48230,543,110.5,110.4,54.2,64.4,0.505,6.93,3.8,105,False,none,
88,48780,550,109.1,109.4,50.4,67.4,0.512,6.62,3.5,106,False,none,
89,49332,552,108.7,110.0,53.2,63.1,0.453,7.02,3.7,109,False,none,
90,49911,579,103.6,109.8,51.0,72.3,0.525,5.54,1.5,104,False,let_chest_up,4.0
91,50491,580,103.4,107.0,50.5,65.5,0.524,5.93,2.1,104,False,none,
92,51055,564,106.4,106.2,52.8,71.8,0.563,7.17,2.4,102,False,none,
93,51588,533,112.6,106.8,55.1,70.4,0.482,8.02,1.0,106,False,none,
94,52133,545,110.1,107.1,54.0,63.5,0.519,6.99,5.0,105,False,none,
95,52694,561,107.0,107.8,51.5,74.9,0.483,6.58,4.8,110,False,none,
96,53257,563,106.6,108.5,53.7,68.8,0.516,6.77,3.0,106,False,none,
97,53806,548,109.5,109.1,54.7,66.3,0.481,6.84,3.3,105,False,none,
98,54361,556,107.9,108.2,52.7,72.5,0.475,6.25,3.4,103,False,none,
99,54925,563,106.6,107.5,53.3,73.3,0.506,6.38,6.5,106,False,let_chest_up,4.0
100,55498,573,104.7,107.0,53.4,71.2,0.503,6.34,1.0,112,False,none,
101,56018,520,115.4,108.7,50.1,68.2,0.473,7.18,1.5,99,False,none,
102,56589,571,105.1,107.8,54.3,64.9,0.537,6.82,2.9,107,False,none,
103,57117,528,113.6,108.9,53.2,68.8,0.474,7.99,4.0,104,False,none,
104,57674,557,107.7,109.1,52.5,72.6,0.531,7.12,0.2,105,False,none,
105,58211,538,111.5,110.5,53.1,72.2,0.492,7.96,0.5,103,False,none,
106,58794,582,103.1,108.1,54.3,68.5,0.514,5.88,0.6,106,False,none,
107,59320,526,114.1,109.8,51.1,67.3,0.51,7.69,4.6,100,False,none,
108,59865,545,110.1,109.2,52.9,69.0,0.499,6.56,0.8,104,False,none,
