compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
65,30338,491,122.2,125.3,46.8,87.6,0.482,7.48,3.1,118,False,none,
66,30809,471,127.4,124.3,49.6,91.2,0.453,8.88,0.1,118,False,none,
67,31323,514,116.7,121.6,47.0,85.4,0.454,7.21,2.6,112,False,none,
68,31818,495,121.2,122.1,46.3,91.3,0.541,6.94,0.6,115,False,none,
69,32298,480,125.0,122.4,49.1,89.3,0.482,8.55,2.1,116,False,none,
70,32771,473,126.8,123.3,51.4,91.6,0.542,9.5,0.5,113,False,none,
71,33262,491,122.2,122.3,47.4,83.8,0.55,7.54,2.9,119,False,slower,2.0
72,33753,491,122.2,123.5,50.3,88.2,0.491,8.03,4.3,120,False,none,
73,34260,507,118.3,122.9,49.4,91.7,0.477,7.46,0.2,112,False,none,
74,34741,481,124.7,122.8,46.8,91.6,0.54,7.69,1.5,113,False,none,
75,35213,472,127.1,122.9,50.0,88.5,0.487,8.75,3.4,120,False,none,
76,35689,476,126.1,123.6,47.3,90.3,0.501,8.43,3.7,117,False,none,
77,36203,514,116.7,122.4,49.3,88.1,0.449,6.73,2.8,115,False,none,
78,36718,515,116.5,122.1,47.1,88.4,0.522,6.87,0.8,119,False,none,
79,37215,497,120.7,121.3,48.1,87.2,0.541,7.87,0.2,118,False,none,
80,37728,513,117.0,119.3,50.3,88.9,0.461,7.59,2.9,120,False,none,
81,38224,496,121.0,118.3,47.7,93.6,0.528,7.22,1.5,117,False,none,
82,38721,497,120.7,119.1,49.3,91.9,0.505,8.0,0.1,114,False,push_harder,3.0
83,39247,526,114.1,118.6,49.3,91.9,0.543,6.92,1.6,115,False,none,
84,39771,524,114.5,117.4,52.4,92.7,0.478,7.37,3.7,120,False,none,
85,40270,499,120.2,118.0,49.2,88.0,0.508,8.15,5.4,111,False,none,
86,40775,505,118.8,117.6,51.6,91.9,0.537,8.33,0.9,116,False,none,
87,41274,499,120.2,117.5,50.1,91.8,0.488,7.86,4.1,114,False,none,
88,41773,499,120.2,118.8,54.6,94.8,0.538,8.9,0.8,115,False,none,
89,42276,503,119.3,119.8,53.2,89.2,0.504,8.29,2.4,117,False,none,
90,42783,507,118.3,119.4,48.9,91.9,0.522,7.43,4.2,120,False,none,
91,43289,506,118.6,119.3,49.8,95.7,0.519,7.63,5.1,119,False,none,
92,43808,519,115.6,118.4,52.5,95.5,0.482,7.71,1.8,124,True,none,
93,44303,495,121.2,118.6,52.0,95.2,0.589,8.41,3.7,119,True,none,
94,44787,484,124.0,119.5,52.1,95.0,0.51,9.03,1.0,112,False,none,
95,45295,508,118.1,119.4,49.5,94.3,0.465,7.66,0.1,115,False,none,
96,45814,519,115.6,118.8,53.7,96.0,0.526,7.98,6.7,114,True,none,
97,46282,468,128.2,121.3,51.3,91.8,0.53,9.08,0.1,116,False,none,
98,46788,506,118.6,120.7,51.7,93.1,0.539,7.78,1.1,117,False,none,
99,47325,537,111.7,118.2,53.9,93.0,0.462,7.37,3.4,121,False,let_chest_up,4.0
100,47849,524,114.5,117.5,55.2,95.2,0.49,8.08,0.2,117,True,none,
101,48347,498,120.5,118.4,51.2,94.1,0.54,7.99,2.8,109,False,none,
102,48865,518,115.8,116.1,51.4,93.3,0.476,8.05,5.1,120,False,none,
103,49403,538,111.5,114.7,52.0,95.1,0.499,7.25,4.9,119,True,none,
104,49969,566,106.0,113.5,52.4,92.3,0.539,6.52,2.2,115,False,none,
105,50488,519,115.6,113.7,54.3,96.0,0.499,8.21,1.8,117,True,none,
106,51053,565,106.2,110.9,52.5,97.4,0.482,6.58,0.2,115,True,none,
107,51596,543,110.5,109.8,56.5,96.5,0.47,7.15,3.4,113,True,none,
108,52121,525,114.3,110.4,55.9,96.2,0.517,8.62,2.5,117,True,none,
109,52638,517,116.1,112.4,53.4,93.0,0.49,8.12,2.9,116,False,none,
110,53165,527,113.9,112.1,53.9,97.6,0.464,7.74,1.1,115,True,none,
111,53692,527,113.9,113.7,54.2,95.9,0.492,8.18,0.7,114,True,none,
112,54257,565,106.2,112.7,55.8,96.1,0.48,7.4,1.1,113,True,none,
113,54797,540,111.1,112.1,54.2,90.7,0.547,7.61,2.7,118,False,none,
114,55332,535,112.1,111.4,53.0,96.9,0.489,7.28,2.7,118,True,none,
115,55860,528,113.6,111.3,54.0,96.4,0.545,7.58,2.8,117,True,none,
116,56431,571,105.1,109.5,56.0,95.4,0.497,6.87,5.0,116,True,none,
117,56954,523,114.7,111.2,52.8,97.3,0.494,7.4,2.1,124,True,none,
118,57455,501,119.8,112.9,56.4,96.4,0.471,8.57,0.7,116,True,none,
119,57959,504,119.0,114.2,52.7,97.8,0.485,9.16,2.8,121,True,none,
120,58524,565,106.2,112.6,53.3,96.3,0.449,6.68,2.8,120,True,none,
121,59069,545,110.1,113.7,58.0,93.9,0.452,7.99,1.3,118,False,none,
122,59619,550,109.1,112.6,55.2,98.3,0.497,7.08,3.7,121,True,none,
123,60160,541,110.9,110.9,56.5,98.8,0.518,7.63,10.0,119,True,none,
124,60709,550,109.1,109.1,52.4,100.0,0.516,6.74,4.3,119,True,none,
125,61259,550,109.1,109.6,55.4,96.1,0.515,7.21,5.3,120,True,none,
126,61831,572,104.9,108.6,56.4,96.2,0.474,7.18,0.2,112,True,none,
127,62402,571,105.1,107.8,56.7,99.6,0.488,6.62,5.4,118,True,none,
128,62958,556,107.9,107.2,56.0,96.3,0.539,7.36,1.6,116,True,none,
129,63480,522,114.9,108.3,58.2,96.5,0.447,9.15,0.9,119,True,none,
130,64062,582,103.1,107.0,55.7,100.0,0.559,6.38,0.6,115,True,none,
131,64579,517,116.1,109.2,59.6,98.3,0.501,8.32,0.8,120,True,none,
132,65142,563,106.6,109.5,53.4,96.5,0.503,6.44,1.5,121,True,none,
133,65701,559,107.3,109.4,56.3,95.7,0.503,6.86,1.4,116,True,none,
134,66206,505,118.8,110.1,57.5,97.9,0.453,9.19,6.3,114,True,none,
135,66738,532,112.8,112.1,54.9,98.2,0.494,7.67,1.5,117,True,none,
136,67278,540,111.1,111.2,54.8,96.3,0.5,7.61,3.1,122,True,none,
137,67819,541,110.9,112.1,57.7,97.5,0.507,7.94,0.5,115,True,none,
138,68350,531,113.0,113.3,55.7,97.5,0.465,7.8,0.5,122,True,none,
139,68896,546,109.9,111.5,54.7,100.0,0.489,7.06,0.0,119,True,none,
140,69445,548,109.5,110.9,56.7,100.0,0.493,7.68,1.6,115,True,none,
141,70006,562,106.8,110.0,57.3,95.9,0.476,7.5,0.8,123,True,none,
142,70550,544,110.3,109.8,57.1,98.9,0.482,7.87,1.6,122,True,none,
143,71129,579,103.6,108.0,55.8,98.5,0.5,6.44,2.4,121,True,none,
144,71650,521,115.2,108.9,59.5,97.5,0.525,8.65,3.2,120,True,none,
145,72205,555,108.1,108.7,54.8,97.6,0.495,7.19,0.9,117,True,none,
146,72758,553,108.5,109.0,56.3,98.2,0.498,7.43,5.8,124,True,none,
147,73295,537,111.7,109.3,56.5,97.5,0.489,7.16,4.4,117,True,none,
148,73829,533,112.6,111.2,57.0,98.1,0.489,7.61,3.5,119,True,none,
149,74344,515,116.5,111.4,54.9,98.6,0.555,8.3,0.6,118,True,none,
150,74878,534,112.4,112.3,55.4,99.8,0.533,7.84,3.3,114,True,none,
151,75434,556,107.9,112.1,56.1,95.9,0.47,6.94,2.4,120,True,none,
152,75977,543,110.5,111.9,55.1,100.0,0.456,7.25,0.9,118,True,none,
153,76487,510,117.6,112.9,56.8,98.1,0.444,8.68,1.9,122,True,none,
154,77043,556,107.9,111.2,58.1,95.5,0.467,7.74,4.0,124,True,none,
155,77599,556,107.9,110.3,55.9,97.9,0.496,7.19,2.5,117,True,none,
156,78165,566,106.0,109.8,55.7,98.8,0.536,7.19,3.7,118,True,none,
157,78705,540,111.1,110.0,57.3,97.9,0.531,7.55,4.2,118,True,none,
158,79241,536,111.9,108.9,55.0,98.2,0.502,7.29,3.7,120,True,none,
159,79781,540,111.1,109.6,55.6,96.3,0.553,7.79,3.8,117,True,none,
160,80300,519,115.6,111.1,56.8,98.7,0.519,8.6,1.9,117,True,none,
161,80841,541,110.9,112.1,58.0,99.5,0.541,7.94,5.7,115,True,none,
162,81419,578,103.8,110.5,57.4,96.4,0.521,6.93,3.2,119,True,none,
163,81967,548,109.5,110.1,56.2,97.6,0.441,7.1,1.4,120,True,none,
164,82504,537,111.7,110.2,56.9,98.2,0.55,7.85,2.1,116,True,none,
165,83048,544,110.3,109.2,54.5,96.3,0.513,6.89,0.6,119,True,none,
166,83560,512,117.2,110.3,58.0,98.4,0.528,8.67,2.4,120,True,none,
167,84101,541,110.9,111.9,53.9,98.6,0.516,7.11,2.4,120,True,none,
168,84641,540,111.1,112.2,58.5,99.0,0.479,8.29,1.0,120,True,none,
169,85201,560,107.1,111.2,56.9,98.7,0.518,7.41,0.2,115,True,none,
170,85784,583,102.9,109.6,56.4,97.4,0.47,6.8,1.9,121,True,none,
171,86316,532,112.8,108.9,56.0,94.7,0.484,7.67,1.4,117,False,none,
172,86877,561,107.0,108.1,55.6,96.9,0.495,6.44,1.9,119,True,none,
173,87439,562,106.8,107.2,55.2,98.4,0.466,7.86,1.5,118,True,none,
174,87987,548,109.5,107.7,56.1,97.3,0.474,7.5,2.0,115,True,none,
175,88550,563,106.6,108.5,55.3,99.2,0.494,6.99,2.5,120,True,none,
176,89083,533,112.6,108.4,56.8,97.2,0.441,7.53,4.5,116,True,none,
177,89585,502,119.5,110.8,56.7,98.7,0.507,8.91,0.9,119,True,none,
178,90149,564,106.4,110.7,58.3,100.0,0.481,7.46,1.5,117,True,none,
179,90695,546,109.9,110.8,54.4,95.9,0.528,7.21,0.1,121,True,none,
180,91254,559,107.3,110.9,54.9,96.9,0.533,7.57,3.9,119,True,none,
181,91811,557,107.7,110.0,57.2,100.0,0.514,7.5,3.2,114,True,none,
182,92370,559,107.3,107.7,56.6,98.3,0.48,6.91,1.4,117,True,none,
183,92918,548,109.5,108.3,56.2,99.6,0.446,7.0,1.1,116,True,none,
184,93427,509,117.9,109.8,57.1,99.7,0.476,8.14,0.3,120,True,none,
185,93990,563,106.6,109.6,57.2,99.9,0.563,7.17,5.0,118,True,none,
186,94522,532,112.8,110.7,56.0,97.7,0.51,7.57,1.0,121,True,none,
187,95048,526,114.1,112.0,56.4,100.0,0.508,8.12,5.5,118,True,none,
188,95592,544,110.3,112.2,57.1,97.6,0.506,7.35,4.3,123,True,none,
189,96114,522,114.9,111.6,54.3,98.5,0.457,8.17,0.9,117,True,none,
190,96651,537,111.7,112.7,55.9,99.6,0.449,7.32,1.0,115,True,none,
191,97217,566,106.0,111.3,55.8,95.9,0.607,6.76,2.1,120,True,none,
192,97754,537,111.7,110.9,57.3,97.6,0.528,7.94,1.5,118,True,none,
193,98308,554,108.3,110.5,57.3,99.4,0.515,7.58,4.8,123,True,none,
194,98831,523,114.7,110.4,55.4,97.9,0.515,7.83,0.2,120,True,none,
195,99392,561,107.0,109.4,55.4,95.4,0.518,7.05,0.5,121,True,none,
196,99923,531,113.0,110.9,57.1,99.3,0.518,8.26,0.9,116,True,none,
197,100465,542,110.7,110.7,56.8,97.5,0.495,8.01,1.6,123,True,none,
198,101019,554,108.3,110.7,58.0,95.5,0.472,7.43,0.6,115,True,none,
199,101551,532,112.8,110.3,55.3,99.9,0.533,7.61,0.4,119,True,none,
200,102087,536,111.9,111.3,56.9,99.2,0.524,7.8,1.4,123,True,none,
201,102652,565,106.2,109.9,57.0,100.0,0.451,6.47,1.2,122,True,none,
202,103196,544,110.3,109.8,57.3,97.3,0.463,7.44,0.9,124,True,none,
203,103755,559,107.3,109.6,55.8,95.8,0.571,7.12,1.9,119,True,none,
204,104260,505,118.8,110.7,54.3,98.7,0.499,8.46,0.0,116,True,none,
205,104826,566,106.0,109.5,56.6,96.2,0.521,6.8,6.0,120,True,none,
206,105378,552,108.7,110.1,55.9,99.9,0.476,7.54,4.8,118,True,none,
207,105926,548,109.5,109.9,54.4,95.9,0.489,7.13,1.3,117,True,none,
208,106473,547,109.7,110.4,56.7,97.4,0.527,7.81,2.8,120,True,none,
209,107012,539,111.3,109.0,53.9,98.8,0.507,7.31,1.3,115,True,none,
210,107569,557,107.7,109.4,57.1,96.9,0.514,7.0,2.0,120,True,none,
211,108114,545,110.1,109.6,54.4,99.0,0.53,6.56,4.9,119,True,none,
212,108686,572,104.9,108.7,58.3,97.7,0.531,6.94,1.6,120,True,none,
213,109229,543,110.5,108.9,56.2,98.5,0.53,7.46,2.6,121,True,none,
214,109775,546,109.9,108.6,56.0,98.7,0.481,7.65,3.8,119,True,none,
215,110321,546,109.9,109.0,55.5,95.1,0.49,7.49,3.3,121,True,none,
216,110856,535,112.1,109.4,51.5,97.4,0.485,7.48,3.0,128,True,none,
217,111428,572,104.9,109.4,59.3,98.1,0.508,7.32,0.0,121,True,none,
218,111980,552,108.7,109.1,53.0,97.3,0.453,7.07,2.4,117,True,none,
219,112546,566,106.0,108.3,54.6,97.8,0.465,6.84,1.5,125,True,none,
220,113086,540,111.1,108.5,56.9,94.4,0.542,7.19,1.5,124,False,none,
221,113647,561,107.0,107.5,55.6,98.0,0.503,6.98,4.0,121,True,none,
222,114192,545,110.1,108.5,59.1,100.0,0.474,7.96,5.4,126,True,none,
223,114731,539,111.3,109.1,55.3,98.1,0.454,7.64,5.2,121,True,none,
224,115245,514,116.7,111.2,54.7,97.3,0.488,7.84,0.3,118,True,none,
225,115799,554,108.3,110.6,55.1,99.7,0.44,6.99,0.8,120,True,none,
226,116347,548,109.5,111.1,54.8,96.3,0.457,6.78,5.1,117,True,none,
227,116906,559,107.3,110.5,55.8,99.9,0.533,6.83,0.7,123,True,none,
228,117456,550,109.1,110.1,55.1,98.1,0.474,7.09,3.2,121,True,none,
229,118029,573,104.7,107.8,56.5,96.8,0.524,7.52,0.1,121,True,none,
230,118578,549,109.3,108.0,55.9,96.5,0.557,6.95,0.9,122,True,none,
231,119108,530,113.2,108.7,56.4,97.2,0.504,7.57,2.3,121,True,none,
232,119666,558,107.5,108.7,58.9,96.8,0.527,7.59,1.2,123,True,none,
