compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
27,11831,437,137.3,136.2,47.4,87.3,0.534,9.75,0.6,121,False,slower,2.0
28,12222,392,153.1,140.0,47.6,87.6,0.528,12.12,3.4,121,False,none,
29,12669,447,134.2,138.6,43.6,82.9,0.515,8.87,2.9,120,False,none,
30,13103,434,138.2,138.4,44.4,88.3,0.521,9.53,3.6,124,False,none,
31,13547,444,135.1,139.3,45.9,84.4,0.496,8.98,2.0,121,False,none,
32,13985,438,137.0,139.2,41.3,87.6,0.528,8.25,2.0,122,False,none,
33,14425,440,136.4,136.2,44.1,84.2,0.44,8.93,0.8,124,False,none,
34,14838,413,145.3,138.3,46.1,87.8,0.506,10.29,9.1,126,False,none,
35,15271,433,138.6,138.4,46.5,85.5,0.515,9.5,1.4,124,False,none,
36,15730,459,130.7,137.4,47.0,85.5,0.488,8.27,2.1,122,False,none,
37,16171,441,136.1,137.2,43.9,90.4,0.505,8.92,1.0,122,False,none,
38,16587,416,144.2,138.8,44.4,86.1,0.526,9.87,1.4,118,False,none,
39,17022,434,138.2,137.4,48.1,86.6,0.483,10.06,0.8,124,False,slower,2.0
40,17479,458,131.0,135.9,49.6,89.8,0.506,9.7,0.3,125,False,none,
41,17915,436,137.6,137.3,47.5,90.6,0.518,9.74,0.0,122,False,none,
42,18333,418,143.5,138.8,44.6,83.3,0.544,10.04,1.4,121,False,none,
43,18767,434,138.2,137.6,47.6,83.6,0.468,9.94,2.0,126,False,none,
44,19227,460,130.4,136.0,46.9,84.3,0.549,9.1,3.6,120,False,none,
45,19679,451,133.0,136.4,45.2,88.8,0.47,8.72,0.1,121,False,none,
46,20099,421,142.5,137.4,45.4,84.0,0.524,10.06,7.2,115,False,none,
47,20531,431,139.2,136.5,46.1,88.6,0.522,10.12,2.1,119,False,none,
48,20961,430,139.5,136.8,47.7,88.8,0.546,10.01,0.3,122,False,none,
49,21387,427,140.5,138.9,46.4,87.2,0.545,10.12,0.7,124,False,none,
50,21827,439,136.7,139.7,45.7,82.1,0.507,9.87,0.1,123,False,none,
51,22266,439,136.7,138.5,45.1,86.0,0.507,9.4,3.3,127,False,slower,2.0
52,22709,444,135.1,137.7,50.0,84.0,0.514,9.63,0.7,121,False,none,
53,23134,425,141.2,138.0,45.2,87.5,0.506,10.51,4.8,121,False,none,
54,23551,416,144.2,138.7,45.5,85.9,0.546,10.8,6.6,123,False,none,
55,23996,445,134.8,138.3,44.9,88.8,0.459,9.1,6.1,119,False,none,
56,24419,424,141.5,139.3,47.1,87.1,0.494,10.48,5.4,122,False,none,
57,24831,412,145.6,141.4,43.6,88.4,0.5,10.25,0.9,128,False,none,
58,25285,454,132.2,139.5,48.2,85.6,0.498,9.31,1.3,122,False,none,
59,25697,412,145.6,139.7,45.1,85.1,0.54,10.44,1.9,126,False,none,
60,26112,414,144.9,141.8,41.3,90.0,0.527,9.76,5.9,122,False,none,
61,26566,455,131.9,139.7,46.0,84.1,0.518,8.98,0.3,123,False,none,
62,26963,397,151.1,140.7,50.0,87.3,0.528,12.14,0.6,121,False,none,
63,27417,454,132.2,140.7,42.4,87.0,0.487,8.22,2.7,120,False,slower,2.0
64,27879,462,129.9,137.5,47.1,88.2,0.536,8.39,2.0,128,False,none,
65,28335,456,131.6,134.9,44.7,86.8,0.501,8.35,2.0,125,False,none,
66,28766,431,139.2,136.4,47.7,83.6,0.48,10.28,5.2,126,False,none,
67,29177,411,146.0,135.5,44.8,88.4,0.543,10.4,1.8,127,False,none,
68,29607,430,139.5,137.0,46.2,84.6,0.542,10.02,1.3,122,False,none,
69,30016,409,146.7,140.4,48.6,84.0,0.593,11.55,6.0,123,False,none,
70,30443,427,140.5,142.3,47.3,89.7,0.515,10.79,0.7,124,False,none,
71,30876,433,138.6,142.2,48.1,85.1,0.523,9.8,1.3,123,False,none,
72,31327,451,133.0,139.5,46.0,89.0,0.525,8.81,2.1,121,False,none,
73,31764,437,137.3,139.1,42.2,85.9,0.501,8.9,1.5,127,False,none,
74,32190,426,140.8,138.0,47.7,88.3,0.533,10.23,6.5,126,False,none,
75,32618,428,140.2,137.9,47.7,85.8,0.459,10.47,2.1,128,False,slower,2.0
76,33044,426,140.8,138.4,45.1,87.4,0.459,9.93,3.1,120,False,none,
77,33507,463,129.6,137.6,44.4,91.6,0.537,7.67,3.3,123,False,none,
78,33937,429,139.9,138.1,46.4,88.5,0.46,10.39,1.1,129,False,none,
79,34378,441,136.1,137.2,43.6,84.1,0.477,8.83,0.1,126,False,none,
80,34802,424,141.5,137.4,48.2,90.1,0.48,10.31,4.5,120,False,none,
81,35219,417,143.9,138.0,43.7,84.0,0.505,9.94,2.2,126,False,none,
82,35656,437,137.3,139.7,50.2,91.0,0.466,10.62,2.4,122,False,none,
83,36102,446,134.5,138.6,43.2,84.2,0.51,8.65,1.7,129,False,none,
84,36516,414,144.9,140.3,48.6,90.5,0.515,11.19,4.6,125,False,none,
85,36945,429,139.9,140.0,48.8,86.0,0.495,10.16,0.1,127,False,none,
86,37373,428,140.2,139.3,45.7,89.5,0.541,9.36,5.2,124,False,none,
87,37829,456,131.6,138.1,44.7,87.8,0.479,8.42,2.4,127,False,slower,2.0
88,38261,432,138.9,139.0,45.8,84.9,0.507,10.14,1.7,128,False,none,
89,38697,436,137.6,137.6,46.2,89.2,0.527,9.22,2.6,127,False,none,
90,39139,442,135.7,136.7,47.7,86.4,0.459,10.35,2.4,129,False,none,
91,39579,440,136.4,136.0,45.4,91.4,0.552,9.47,1.8,122,False,none,
92,39986,407,147.4,139.1,44.6,89.6,0.442,10.62,0.1,125,False,none,
93,40412,426,140.8,139.5,44.8,91.3,0.492,9.98,0.8,122,False,none,
94,40843,431,139.2,139.8,47.4,89.9,0.475,9.9,3.3,125,False,none,
95,41266,423,141.8,141.0,42.6,83.0,0.492,9.57,1.6,128,False,none,
96,41705,439,136.7,141.1,46.2,80.3,0.59,9.21,0.5,126,False,none,
97,42132,427,140.5,139.8,48.3,88.4,0.466,10.64,6.2,128,False,none,
98,42550,419,143.2,140.3,47.4,84.2,0.528,10.57,2.9,125,False,none,
99,42996,446,134.5,139.3,44.2,83.2,0.513,8.68,7.3,126,False,slower,2.0
100,43437,441,136.1,138.1,48.6,93.3,0.512,9.29,5.6,122,False,none,
101,43888,450,133.3,137.4,39.4,87.0,0.503,7.96,3.0,128,False,none,
102,44333,446,134.5,136.2,43.8,85.8,0.493,8.88,2.6,124,False,none,
103,44749,416,144.2,136.4,45.3,86.8,0.53,9.99,4.4,135,False,none,
104,45203,454,132.2,135.9,46.9,88.2,0.481,9.36,3.3,127,False,none,
105,45648,445,134.8,135.7,44.0,86.8,0.502,8.63,0.1,131,False,none,
106,46047,398,150.8,139.0,44.5,87.6,0.519,10.94,5.6,131,False,none,
107,46471,425,141.2,140.3,44.4,86.4,0.538,9.05,2.7,125,False,none,
108,46885,414,144.9,140.4,45.5,87.0,0.502,10.68,2.2,129,False,none,
109,47333,448,133.9,140.8,47.8,89.4,0.474,9.82,1.2,128,False,none,
110,47763,429,139.9,141.9,44.9,85.6,0.509,9.77,0.6,128,False,none,
111,48195,432,138.9,139.7,46.5,89.8,0.493,9.95,5.4,124,False,slower,2.0
112,48629,434,138.2,139.1,43.3,84.6,0.527,8.65,0.0,126,False,none,
113,49092,463,129.6,136.0,47.3,90.1,0.527,8.96,3.3,126,False,none,
114,49532,440,136.4,136.5,43.1,84.3,0.459,8.5,1.4,130,False,none,
115,49943,411,146.0,137.6,47.4,88.9,0.484,11.25,0.8,126,False,none,
116,50361,418,143.5,138.5,46.9,82.3,0.491,10.51,2.0,128,False,none,
117,50806,446,134.5,137.7,46.8,87.9,0.518,8.84,2.3,129,False,none,
118,51248,441,136.1,139.1,45.9,86.6,0.461,9.75,3.2,129,False,none,
119,51693,445,134.8,138.8,47.0,90.3,0.531,9.67,0.7,134,False,none,
120,52126,433,138.6,137.4,45.1,91.7,0.458,9.96,1.5,126,False,none,
121,52530,404,148.5,138.3,47.6,89.7,0.485,11.54,5.9,126,False,none,
122,52994,464,129.3,137.2,50.9,87.0,0.485,9.74,2.2,131,False,none,
123,53438,444,135.1,137.0,47.4,84.4,0.51,9.33,1.0,134,False,slower,2.0
124,53868,430,139.5,137.9,47.0,88.4,0.491,10.21,7.6,129,False,none,
125,54286,418,143.5,138.9,47.0,86.4,0.495,11.08,1.4,134,False,none,
126,54716,430,139.5,137.2,46.5,84.7,0.476,10.11,1.9,125,False,none,
127,55134,418,143.5,140.2,46.6,89.5,0.494,10.67,1.5,129,False,none,
128,55561,427,140.5,141.3,45.6,82.4,0.493,9.78,0.8,127,False,none,
129,56002,441,136.1,140.6,48.2,85.1,0.489,9.47,1.5,125,False,none,
130,56427,425,141.2,140.1,44.9,87.5,0.472,9.64,1.2,131,False,none,
131,56851,424,141.5,140.5,47.4,81.6,0.581,10.51,0.6,128,False,none,
132,57269,419,143.2,140.4,45.8,81.7,0.484,10.04,2.7,129,False,none,
133,57696,427,140.5,140.4,50.3,86.0,0.511,11.15,1.4,135,False,none,
134,58103,407,147.4,142.7,45.3,89.5,0.551,10.38,0.2,129,False,none,
135,58526,423,141.8,142.9,48.4,85.9,0.492,10.4,4.7,124,False,slower,2.0
136,58960,434,138.2,142.2,50.8,91.9,0.455,10.59,0.9,136,False,none,
137,59367,407,147.4,143.0,46.5,83.7,0.484,10.84,1.8,128,False,none,
138,59818,451,133.0,141.4,43.2,87.7,0.493,8.24,2.2,133,False,none,
