compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
84,45588,546,109.9,110.1,30.0,94.4,0.507,3.94,1.5,93,False,none,
85,46152,564,106.4,108.5,33.2,96.3,0.486,4.05,1.6,95,False,none,
86,46704,552,108.7,107.7,33.0,97.5,0.524,3.73,1.3,92,False,none,
87,47248,544,110.3,109.2,35.0,96.3,0.471,4.62,1.5,90,False,none,
88,47803,555,108.1,108.7,33.0,97.3,0.485,4.12,0.8,96,False,none,
89,48346,544,110.3,108.7,32.0,97.4,0.498,4.06,1.2,97,False,none,
90,48891,545,110.1,109.5,35.6,94.6,0.453,4.58,3.3,88,False,none,
91,49477,586,102.4,108.1,33.5,95.9,0.481,3.56,0.3,91,False,none,
92,49971,494,121.5,110.1,31.3,95.9,0.444,4.9,2.4,92,False,none,
93,50525,554,108.3,110.2,36.7,96.5,0.525,4.18,7.2,94,False,push_harder,3.0
94,51089,564,106.4,109.4,30.3,97.5,0.5,3.88,0.8,97,False,none,
95,51672,583,102.9,107.9,31.8,97.5,0.49,3.34,4.3,90,False,none,
96,52202,530,113.2,110.1,29.3,97.9,0.454,4.33,0.1,92,False,none,
97,52781,578,103.8,106.8,34.0,96.9,0.467,4.08,0.6,95,False,none,
98,53339,559,107.3,106.6,31.3,98.4,0.491,3.69,3.0,93,False,none,
99,53873,534,112.4,107.8,32.9,97.5,0.528,3.95,3.4,94,False,none,
100,54411,538,111.5,109.5,30.3,95.9,0.471,4.1,1.8,89,False,none,
101,54962,551,108.9,108.7,37.2,95.5,0.506,5.13,2.3,95,False,none,
102,55515,553,108.5,109.7,36.0,97.6,0.494,4.52,4.5,94,False,none,
103,56024,509,117.9,111.7,30.9,97.1,0.459,4.47,1.3,91,False,push_harder,3.0
104,56590,566,106.0,110.4,30.4,95.4,0.486,3.96,0.6,92,False,none,
105,57108,517,116.1,111.3,34.0,97.4,0.534,5.32,3.4,92,False,none,
106,57645,538,111.5,111.8,33.0,96.9,0.531,4.17,2.3,96,False,none,
107,58210,565,106.2,111.3,36.4,96.6,0.506,4.16,2.3,95,False,none,
108,58740,530,113.2,110.5,29.7,97.5,0.506,4.08,2.8,89,False,none,
109,59282,542,110.7,111.4,31.7,97.0,0.483,3.78,2.8,93,False,none,
110,59849,566,106.0,109.4,32.5,95.3,0.49,4.22,0.7,94,False,none,
