compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
30,16117,524,114.5,113.4,54.2,97.6,0.459,7.82,4.0,98,True,none,
31,16659,542,110.7,113.6,54.7,96.4,0.499,7.22,0.4,96,True,none,
32,17209,550,109.1,112.3,54.6,95.9,0.538,7.15,1.3,93,True,none,
33,17751,542,110.7,112.4,59.0,94.1,0.493,8.15,6.2,88,False,none,
34,18248,497,120.7,113.0,51.8,93.1,0.52,8.62,1.5,97,False,none,
35,18804,556,107.9,111.6,54.4,91.4,0.494,6.81,0.8,90,False,let_chest_up,4.0
36,19354,550,109.1,111.3,54.4,98.1,0.502,7.12,2.7,95,True,none,
37,19853,499,120.2,113.5,53.9,95.6,0.457,8.92,0.1,96,True,none,
38,20397,544,110.3,113.4,51.7,95.8,0.524,6.69,2.7,88,True,none,
39,20916,519,115.6,112.4,55.9,92.9,0.515,7.94,1.1,96,False,none,
40,21472,556,107.9,112.4,54.4,96.3,0.497,7.0,1.3,93,True,none,
41,22035,563,106.6,111.9,55.0,94.2,0.493,7.29,1.5,90,False,none,
42,22573,538,111.5,110.3,56.3,95.8,0.545,7.84,2.4,93,True,none,
43,23093,520,115.4,111.3,53.4,90.2,0.49,7.39,0.4,89,False,none,
44,23642,549,109.3,110.1,55.0,96.4,0.527,7.17,4.2,88,True,none,
45,24160,518,115.8,111.6,53.1,94.4,0.529,7.91,0.8,87,False,none,
46,24700,540,111.1,112.6,51.9,93.2,0.504,7.33,2.1,91,False,none,
47,25222,522,114.9,113.3,53.9,96.4,0.486,8.05,2.5,91,True,none,
48,25745,523,114.7,113.1,54.1,94.5,0.518,7.1,5.5,97,False,none,
49,26259,514,116.7,114.6,53.7,95.6,0.49,7.41,2.7,99,True,none,
50,26829,570,105.3,112.4,53.6,92.1,0.473,6.91,0.3,98,False,none,
51,27368,539,111.3,112.4,52.4,95.6,0.489,7.47,0.2,101,True,none,
52,27875,507,118.3,113.1,54.5,92.1,0.515,8.3,3.8,101,False,none,
53,28448,573,104.7,111.0,56.1,96.5,0.479,6.66,0.4,94,True,none,
54,28971,523,114.7,110.6,49.7,95.3,0.524,7.15,1.1,96,False,none,
55,29501,530,113.2,112.3,53.2,94.5,0.514,7.24,1.7,98,False,none,
56,30042,541,110.9,112.2,52.6,96.1,0.469,7.31,1.5,94,True,none,
57,30534,492,122.0,112.8,51.0,94.1,0.475,8.2,4.7,98,False,none,
58,31076,542,110.7,114.2,53.5,96.7,0.458,6.97,0.8,100,True,none,
59,31630,554,108.3,112.8,54.5,97.1,0.544,7.42,0.6,97,True,none,
60,32177,547,109.7,112.1,55.7,93.8,0.46,7.73,0.4,100,False,none,
61,32686,509,117.9,113.5,53.6,96.4,0.446,7.87,0.8,97,True,none,
62,33227,541,110.9,111.4,52.9,91.0,0.492,7.17,4.3,106,False,none,
63,33775,548,109.5,111.2,53.0,91.6,0.54,6.77,5.5,105,False,none,
64,34306,531,113.0,112.1,50.6,97.4,0.513,7.1,2.7,94,True,none,
65,34814,508,118.1,113.8,51.9,94.2,0.529,8.01,2.0,97,False,none,
66,35397,583,102.9,110.7,54.3,93.7,0.493,7.01,4.3,104,False,none,
67,35958,561,107.0,109.8,53.6,93.6,0.544,6.11,1.1,98,False,let_chest_up,4.0
68,36505,547,109.7,109.9,50.6,94.5,0.488,6.45,2.3,99,False,none,
69,37015,510,117.6,110.7,52.3,93.4,0.48,8.48,2.6,96,False,none,
70,37587,572,104.9,108.2,53.7,91.5,0.49,6.54,0.8,105,False,none,
71,38133,546,109.9,109.6,52.0,97.0,0.509,7.35,0.3,96,True,none,
72,38649,516,116.3,111.5,54.0,87.8,0.494,7.74,3.8,98,False,none,
73,39189,540,111.1,111.8,53.1,91.9,0.523,7.22,2.8,103,False,none,
74,39707,518,115.8,111.4,51.7,92.0,0.498,7.68,2.1,100,False,none,
75,40241,534,112.4,113.0,51.8,91.2,0.479,6.96,1.4,95,False,none,
76,40782,541,110.9,113.3,53.3,90.8,0.475,7.53,3.4,106,False,none,
77,41300,519,115.6,113.1,49.1,90.1,0.501,6.85,1.2,101,False,push_harder,3.0
78,41815,514,116.7,114.2,54.0,95.7,0.514,8.16,5.9,108,True,none,
79,42336,521,115.2,114.1,55.0,94.4,0.425,8.32,1.0,105,False,none,
80,42891,555,108.1,113.2,51.1,92.2,0.473,7.08,5.0,99,False,none,
81,43411,520,115.4,114.1,53.1,93.6,0.469,7.86,8.8,106,False,none,
82,43952,541,110.9,113.2,49.8,89.5,0.516,6.44,2.9,99,False,none,
83,44485,533,112.6,112.4,53.4,90.9,0.428,7.54,5.8,103,False,none,
84,45019,534,112.4,111.8,55.1,92.6,0.55,7.57,0.9,107,False,none,
85,45576,557,107.7,111.7,55.2,92.8,0.501,6.83,0.1,111,False,none,
86,46108,532,112.8,111.2,50.3,93.8,0.495,7.11,2.5,108,False,none,
87,46626,518,115.8,112.2,51.9,91.5,0.466,7.52,2.9,107,False,let_chest_up,4.0
88,47177,551,108.9,111.4,51.7,91.1,0.542,6.54,0.6,108,False,none,
89,47716,539,111.3,111.2,51.3,94.4,0.55,6.7,7.1,101,False,none,
90,48251,535,112.1,112.1,50.3,93.2,0.457,6.55,1.3,104,False,none,
91,48754,503,119.3,113.4,49.5,92.1,0.484,7.27,0.0,97,False,none,
92,49292,538,111.5,112.5,50.2,92.8,0.5,6.67,4.5,109,False,none,
93,49815,523,114.7,113.7,52.1,90.1,0.465,7.56,1.2,101,False,none,
94,50307,492,122.0,115.8,50.6,91.0,0.474,8.08,5.6,103,False,none,
95,50819,512,117.2,116.8,51.5,92.4,0.477,7.46,3.4,116,False,none,
96,51319,500,120.0,117.0,51.3,94.7,0.527,8.02,1.9,107,False,none,
97,51882,563,106.6,115.8,54.1,91.8,0.476,7.05,3.3,107,False,let_chest_up,4.0
98,52392,510,117.6,116.4,51.8,92.5,0.473,7.72,4.0,101,False,none,
99,52902,510,117.6,115.6,50.7,87.8,0.494,7.68,2.2,108,False,none,
100,53414,512,117.2,115.6,48.8,94.6,0.606,7.33,3.0,105,False,none,
101,53958,544,110.3,113.7,49.9,89.9,0.456,6.32,0.1,105,False,none,
102,54475,517,116.1,115.7,51.6,89.9,0.489,7.7,3.5,106,False,none,
103,54994,519,115.6,115.3,47.7,93.4,0.461,7.34,3.2,105,False,none,
104,55570,576,104.2,112.4,53.4,90.6,0.478,6.17,1.3,109,False,none,
105,56093,523,114.7,112.0,50.8,88.3,0.526,7.0,2.3,108,False,none,
106,56615,522,114.9,112.9,52.0,91.5,0.461,7.39,1.3,114,False,none,
107,57158,543,110.5,111.8,52.5,92.3,0.527,7.36,5.5,102,False,let_chest_up,4.0
108,57696,538,111.5,111.0,48.5,92.7,0.447,6.42,3.0,103,False,none,
109,58245,550,109.1,112.1,54.5,90.4,0.49,7.18,1.5,114,False,none,
110,58775,529,113.4,111.9,49.5,90.0,0.498,7.24,3.2,109,False,none,
111,59298,523,114.7,111.8,52.4,90.1,0.441,7.86,4.7,111,False,none,
112,59854,556,107.9,111.3,49.8,88.7,0.563,6.2,4.2,105,False,none,
113,60376,522,114.9,111.9,51.1,91.8,0.491,7.72,1.9,114,False,none,
114,60882,507,118.3,113.8,50.1,90.6,0.493,7.17,2.1,113,False,none,
115,61410,527,113.9,113.9,52.5,92.5,0.501,7.89,0.9,116,False,none,
116,61934,525,114.3,113.8,49.5,90.5,0.502,6.84,3.9,111,False,none,
117,62413,479,125.3,117.2,49.1,89.6,0.466,8.57,0.9,115,False,push_harder,3.0
118,62949,536,111.9,116.6,47.8,88.4,0.537,6.28,4.8,113,False,none,
119,63471,521,115.2,115.9,46.4,87.8,0.454,6.62,1.4,114,False,none,
120,63976,505,118.8,116.9,49.8,89.1,0.512,7.36,2.9,106,False,none,
121,64491,515,116.5,117.4,49.9,85.8,0.521,7.42,5.9,111,False,none,
122,65006,515,116.5,115.7,48.5,89.4,0.494,6.94,1.2,113,False,none,
123,65480,474,126.6,118.6,51.4,87.2,0.538,9.38,2.2,107,False,none,
124,66023,543,110.5,117.6,50.3,88.7,0.48,7.11,2.3,114,False,none,
125,66513,490,122.4,118.2,49.6,85.1,0.55,8.42,1.4,113,False,none,
126,67064,551,108.9,116.6,50.4,85.4,0.458,6.53,2.6,124,False,none,
127,67583,519,115.6,116.4,49.4,88.1,0.496,7.13,5.8,116,False,push_harder,3.0
128,68128,545,110.1,113.3,47.7,89.0,0.487,6.06,3.2,119,False,none,
129,68625,497,120.7,115.3,47.9,89.9,0.499,7.4,1.4,112,False,none,
130,69102,477,125.8,115.9,49.1,89.7,0.494,8.92,0.2,114,False,none,
131,69615,513,117.0,117.6,48.4,89.4,0.541,7.08,1.6,111,False,none,
132,70168,553,108.5,116.1,49.0,85.0,0.42,6.47,1.8,115,False,none,
133,70661,493,121.7,118.4,49.9,89.7,0.438,8.31,1.2,111,False,none,
134,71156,495,121.2,118.5,47.5,87.3,0.46,7.64,1.6,116,False,none,
135,71677,521,115.2,116.5,51.6,87.8,0.493,7.52,1.5,119,False,none,
136,72203,526,114.1,115.9,50.7,88.7,0.478,6.95,1.2,120,False,none,
137,72710,507,118.3,118.0,49.7,86.0,0.564,7.84,6.2,115,False,push_harder,3.0
138,73196,486,123.5,118.3,48.8,87.9,0.509,8.45,2.2,115,False,none,
139,73706,510,117.6,117.6,51.1,84.8,0.475,7.78,2.4,116,False,none,
140,74238,532,112.8,117.1,48.8,90.6,0.489,7.16,7.1,111,False,none,
141,74758,520,115.4,117.4,48.4,88.7,0.448,7.53,3.3,114,False,none,
142,75228,470,127.7,119.1,48.0,93.7,0.498,8.24,0.2,116,False,none,
143,75750,522,114.9,117.5,46.7,90.8,0.539,6.98,1.9,117,False,none,
144,76269,519,115.6,117.1,46.7,85.3,0.481,6.72,2.6,119,False,none,
145,76767,498,120.5,118.6,47.9,87.2,0.478,7.18,1.0,109,False,none,
146,77284,517,116.1,118.8,49.1,90.8,0.574,7.44,1.8,117,False,none,
147,77779,495,121.2,117.6,48.5,89.8,0.502,7.62,2.6,117,False,push_harder,3.0
148,78277,498,120.5,118.7,45.3,87.4,0.479,7.14,4.3,121,False,none,
149,78797,520,115.4,118.7,47.7,88.4,0.499,7.37,5.9,115,False,none,
150,79283,486,123.5,119.2,49.3,88.9,0.481,8.24,8.9,121,False,none,
151,79784,501,119.8,120.0,47.8,85.9,0.534,7.21,2.1,115,False,none,
152,80293,509,117.9,119.3,46.9,87.3,0.543,6.23,3.1,120,False,none,
153,80798,505,118.8,119.0,46.9,85.0,0.546,6.67,3.4,119,False,none,
154,81335,537,111.7,118.2,48.0,82.8,0.507,6.53,1.4,121,False,none,
155,81851,516,116.3,116.8,49.2,87.2,0.522,7.15,8.8,114,False,none,
156,82361,510,117.6,116.4,47.7,86.9,0.536,6.72,0.1,119,False,none,
157,82881,520,115.4,115.9,48.5,84.4,0.461,6.78,2.5,118,False,push_harder,3.0
158,83420,539,111.3,114.4,45.8,86.3,0.526,6.58,3.9,118,False,none,
159,83923,503,119.3,115.9,45.3,89.9,0.483,7.27,3.2,117,False,none,
160,84433,510,117.6,116.2,49.6,85.0,0.502,7.38,0.6,115,False,none,
161,84915,482,124.5,117.5,47.7,89.8,0.512,8.28,1.7,122,False,none,
162,85420,505,118.8,118.2,46.4,84.1,0.509,7.28,0.9,120,False,none,
163,85935,515,116.5,119.3,48.7,85.8,0.445,7.15,0.1,116,False,none,
164,86432,497,120.7,119.6,47.3,88.3,0.494,7.74,0.3,118,False,none,
165,86970,538,111.5,118.2,46.1,86.9,0.503,6.64,3.2,114,False,none,
166,87484,514,116.7,116.8,50.0,81.9,0.493,7.2,0.1,125,False,none,
167,87994,510,117.6,116.6,44.8,87.3,0.465,6.97,1.0,114,False,push_harder,3.0
168,88475,481,124.7,118.1,46.5,82.4,0.509,7.66,1.4,124,False,none,
169,88987,512,117.2,117.4,44.1,86.4,0.524,7.48,0.3,129,False,none,
170,89531,544,110.3,117.1,47.5,84.1,0.514,6.26,1.4,127,False,none,
171,90060,529,113.4,116.5,44.7,82.8,0.46,6.53,1.9,119,False,none,
172,90570,510,117.6,116.5,44.4,82.5,0.489,6.48,1.0,131,False,none,
173,91087,517,116.1,114.9,47.5,84.1,0.552,7.4,0.3,118,False,none,
174,91613,526,114.1,114.2,48.9,84.0,0.491,7.07,1.7,122,False,none,
175,92110,497,120.7,116.3,47.8,85.5,0.477,7.88,0.8,124,False,none,
176,92618,508,118.1,117.3,44.3,83.5,0.495,7.41,8.3,122,False,none,
177,93108,490,122.4,118.2,46.9,84.6,0.477,7.05,0.6,121,False,push_harder,3.0
178,93610,502,119.5,118.9,48.4,89.1,0.514,7.44,3.5,125,False,none,
179,94095,485,123.7,120.9,42.1,85.6,0.514,6.59,0.5,128,False,none,
180,94586,491,122.2,121.2,47.1,83.3,0.518,7.1,3.8,119,False,none,
181,95081,495,121.2,121.8,44.7,81.9,0.491,6.57,2.2,123,False,none,
182,95577,496,121.0,121.5,46.7,86.7,0.471,7.63,0.0,129,False,none,
183,96096,519,115.6,120.7,45.9,87.7,0.508,6.38,2.6,119,False,none,
184,96586,490,122.4,120.4,44.0,83.4,0.526,6.9,2.9,119,False,none,
185,97058,472,127.1,121.4,44.7,81.3,0.501,7.75,3.3,130,False,none,
186,97585,527,113.9,119.8,44.1,80.8,0.457,6.26,1.7,117,False,none,
187,98084,499,120.2,119.7,45.1,86.3,0.525,6.9,3.1,129,False,none,
188,98582,498,120.5,120.7,43.8,84.6,0.48,6.94,4.3,123,False,slower,2.0
189,99078,496,121.0,120.4,46.4,83.9,0.475,7.3,1.5,126,False,none,
190,99564,486,123.5,119.7,43.5,82.0,0.389,7.26,0.7,125,False,none,
191,100064,500,120.0,121.0,47.1,81.0,0.512,7.88,3.9,127,False,none,
192,100562,498,120.5,121.1,43.5,81.6,0.515,7.18,3.3,138,False,none,
193,101079,517,116.1,120.1,46.3,81.3,0.487,7.05,5.6,131,False,none,
194,101581,502,119.5,119.9,46.7,79.2,0.5,7.35,1.3,119,False,none,
195,102062,481,124.7,120.1,41.7,86.9,0.488,6.8,3.3,124,False,none,
196,102566,504,119.0,119.9,46.1,82.1,0.475,6.52,2.3,134,False,none,
197,103053,487,123.2,120.4,43.4,84.0,0.485,7.41,3.1,132,False,none,
198,103549,496,121.0,121.5,45.4,78.5,0.478,7.2,2.5,130,False,none,
199,103994,445,134.8,124.3,43.2,80.7,0.546,8.37,0.6,131,False,slower,2.0
200,104494,500,120.0,123.4,43.4,83.5,0.482,6.8,1.2,128,False,none,
201,104975,481,124.7,124.5,45.0,85.2,0.526,7.26,1.3,133,False,none,
202,105446,472,127.1,125.3,43.0,84.2,0.499,7.54,4.7,126,False,none,
203,105934,488,123.0,125.7,44.5,79.5,0.52,7.47,3.9,128,False,none,
204,106451,517,116.1,122.1,43.4,79.6,0.5,6.85,0.5,129,False,none,
205,106912,461,130.2,124.0,41.9,78.7,0.507,7.83,4.6,131,False,none,
206,107409,497,120.7,123.2,43.9,78.5,0.518,7.17,0.6,141,False,none,
207,107895,486,123.5,122.5,42.7,83.0,0.509,6.9,4.3,132,False,none,
208,108402,507,118.3,121.6,43.6,82.3,0.504,6.48,0.2,134,False,none,
209,108937,534,112.4,120.7,41.4,79.0,0.518,5.94,3.1,136,False,none,
210,109417,481,124.7,119.8,47.3,78.0,0.494,8.43,2.7,134,False,push_harder,3.0
211,109917,500,120.0,119.6,44.6,82.6,0.472,6.73,0.7,135,False,none,
212,110428,510,117.6,118.5,43.4,86.5,0.481,6.61,0.3,132,False,none,
213,110936,508,118.1,118.4,43.4,79.6,0.536,6.5,0.2,128,False,none,
214,111434,498,120.5,120.1,43.3,77.5,0.506,6.7,2.4,128,False,none,
215,111917,484,124.0,120.0,43.7,84.5,0.495,6.79,1.7,139,False,none,
216,112401,484,124.0,120.8,43.2,81.3,0.507,7.01,1.3,130,False,none,
217,112898,497,120.7,121.4,42.2,81.4,0.493,7.09,0.2,136,False,none,
218,113370,472,127.1,123.2,42.6,82.3,0.475,7.46,0.7,135,False,none,
219,113853,483,124.2,124.0,42.4,80.0,0.488,7.03,2.0,133,False,none,
220,114350,497,120.7,123.3,41.4,80.7,0.491,6.51,6.0,130,False,none,
221,114843,493,121.7,122.9,41.1,78.8,0.516,6.41,8.6,128,False,slower,2.0
222,115318,475,126.3,124.0,40.4,79.1,0.524,6.77,2.6,132,False,none,
223,115825,507,118.3,122.2,44.8,84.1,0.489,6.6,8.5,145,False,none,
224,116321,496,121.0,121.6,41.5,81.0,0.498,6.59,3.9,129,False,none,
225,116813,492,122.0,121.8,44.1,76.8,0.532,7.11,0.5,136,False,none,
226,117295,482,124.5,122.3,39.3,79.0,0.485,6.65,4.0,140,False,none,
227,117778,483,124.2,122.0,42.8,77.6,0.492,7.21,0.3,139,False,none,
228,118269,491,122.2,122.7,42.6,81.0,0.5,7.14,1.0,134,False,none,
229,118751,482,124.5,123.5,41.0,80.7,0.539,7.32,3.8,140,False,none,
230,119247,496,121.0,123.3,40.6,80.0,0.54,6.07,1.8,136,False,none,
231,119753,506,118.6,122.1,41.6,81.3,0.491,7.14,4.5,127,False,none,
232,120258,505,118.8,121.0,39.6,80.4,0.524,5.85,3.4,137,False,slower,2.0
233,120735,477,125.8,121.7,39.6,81.4,0.563,6.45,4.1,135,False,none,
234,121251,516,116.3,120.0,41.8,78.6,0.522,6.69,2.3,134,False,none,
235,121733,482,124.5,120.7,43.1,78.5,0.519,7.67,4.8,135,False,none,
236,122215,482,124.5,121.9,41.6,79.8,0.449,7.29,0.3,133,False,none,
237,122699,484,124.0,122.9,41.3,82.8,0.489,6.71,0.7,138,False,none,
238,123188,489,122.7,122.3,43.2,78.9,0.566,7.4,2.1,143,False,none,
239,123656,468,128.2,124.7,43.7,83.0,0.521,7.73,0.5,137,False,none,
240,124137,481,124.7,124.8,41.3,81.8,0.513,7.36,0.9,136,False,none,
241,124620,483,124.2,124.7,40.6,81.4,0.529,6.64,6.4,135,False,none,
242,125113,493,121.7,124.3,38.3,76.7,0.502,6.18,3.4,125,False,none,
243,125608,495,121.2,124.0,40.3,81.5,0.56,6.74,1.0,144,False,slower,2.0
244,126081,473,126.8,123.7,40.8,82.9,0.528,7.14,4.3,137,False,none,
245,126566,485,123.7,123.5,39.9,76.9,0.465,6.72,3.2,133,False,none,
246,127043,477,125.8,123.8,39.9,79.2,0.47,6.84,0.5,139,False,none,
247,127524,481,124.7,124.4,38.4,80.2,0.528,6.58,3.5,135,False,none,
248,127999,475,126.3,125.5,42.0,79.4,0.505,7.11,6.2,137,False,none,
249,128495,496,121.0,124.3,41.1,80.6,0.523,6.93,1.6,136,False,none,
250,128989,494,121.5,123.8,37.5,77.4,0.525,5.9,3.2,141,False,none,
251,129463,473,126.8,124.0,40.4,83.1,0.505,7.48,1.3,144,False,none,
252,129951,488,123.0,123.7,39.6,74.0,0.525,5.96,0.1,135,False,none,
253,130425,475,126.3,123.7,38.8,73.8,0.495,6.4,2.7,133,False,none,
254,130916,490,122.4,124.0,39.8,77.5,0.5,6.19,1.3,145,False,slower,2.0
255,131408,492,122.0,124.1,41.4,75.5,0.518,6.83,0.8,140,False,none,
256,131909,501,119.8,122.6,37.7,77.1,0.51,6.11,4.9,137,False,none,
257,132381,472,127.1,123.5,37.7,76.3,0.55,6.68,1.9,145,False,none,
258,132849,468,128.2,123.8,40.5,76.1,0.488,6.85,2.8,139,False,none,
259,133310,461,130.2,125.3,40.4,75.6,0.499,7.77,2.4,141,False,none,
260,133843,533,112.6,123.2,42.3,78.4,0.538,5.84,1.6,139,False,none,
261,134305,463,129.6,125.2,38.9,79.1,0.492,7.62,2.3,148,False,none,
262,134810,505,118.8,123.5,39.5,77.1,0.519,5.72,1.7,142,False,none,
263,135293,483,124.2,122.7,40.3,75.9,0.53,6.86,0.3,142,False,none,
264,135792,499,120.2,120.8,42.7,76.8,0.476,7.14,1.6,127,False,none,
265,136263,471,127.4,123.9,40.2,73.4,0.519,7.26,1.9,138,False,slower,2.0
266,136730,466,128.8,123.8,38.5,76.9,0.46,6.38,0.7,149,False,none,
267,137230,500,120.0,124.0,39.9,77.2,0.566,6.16,1.3,147,False,none,
268,137715,485,123.7,123.9,39.1,72.5,0.524,6.38,3.2,135,False,none,
269,138168,453,132.5,126.3,41.4,74.2,0.54,7.96,0.5,144,False,none,
270,138627,459,130.7,127.0,38.9,75.3,0.468,7.5,1.2,157,False,none,
271,139100,473,126.8,126.6,39.0,78.8,0.508,6.95,1.0,148,False,none,
272,139600,500,120.0,126.6,38.5,75.7,0.468,6.02,2.5,135,False,none,
273,140088,488,123.0,126.4,36.5,77.9,0.511,5.93,3.4,142,False,none,
274,140552,464,129.3,125.8,37.3,78.0,0.412,7.25,2.4,143,False,none,
275,141044,492,122.0,124.1,38.7,73.6,0.566,5.75,0.3,142,False,none,
276,141539,495,121.2,123.0,39.8,77.6,0.531,6.52,0.6,153,False,slower,2.0
277,141993,454,132.2,125.4,37.3,75.7,0.557,7.38,4.3,149,False,none,
278,142465,472,127.1,126.2,36.9,80.7,0.523,6.29,2.6,146,False,none,
279,142947,482,124.5,125.3,37.0,74.3,0.549,5.89,5.4,138,False,none,
280,143439,492,122.0,125.3,37.9,74.7,0.534,6.14,0.6,146,False,none,
281,143917,478,125.5,126.2,39.6,75.8,0.495,6.44,0.4,142,False,none,
282,144385,468,128.2,125.4,41.9,72.3,0.509,7.64,1.1,138,False,none,
283,144866,481,124.7,124.9,35.6,73.8,0.529,6.31,6.6,148,False,none,
284,145322,456,131.6,126.3,37.0,73.6,0.487,7.1,4.0,149,False,none,
285,145787,465,129.0,127.8,38.6,75.5,0.473,7.12,1.2,153,False,none,
286,146219,432,138.9,130.3,37.4,74.2,0.507,7.63,2.4,142,False,none,
287,146689,470,127.7,130.2,37.7,77.0,0.511,6.31,4.9,148,False,slower,2.0
288,147143,454,132.2,131.8,38.1,74.2,0.527,7.2,2.5,154,False,none,
289,147605,462,129.9,131.4,38.5,74.3,0.495,7.47,1.9,149,False,none,
290,148030,425,141.2,133.7,40.5,70.9,0.53,8.83,0.4,145,False,none,
291,148507,477,125.8,131.1,36.4,74.8,0.485,6.35,1.6,148,False,none,
292,148984,477,125.8,130.7,36.3,72.4,0.473,6.29,2.5,151,False,none,
293,149455,471,127.4,129.8,36.0,73.8,0.505,6.63,0.9,146,False,none,
294,149921,466,128.8,129.5,37.0,74.9,0.461,7.15,0.7,146,False,none,
295,150373,452,132.7,128.0,38.0,78.2,0.514,7.44,5.3,146,False,none,
296,150836,463,129.6,128.8,35.3,75.2,0.548,6.5,2.6,153,False,none,
297,151275,439,136.7,130.9,37.5,71.4,0.542,7.58,1.8,153,False,none,
298,151740,465,129.0,131.3,36.7,76.6,0.483,6.52,1.4,147,False,slower,2.0
299,152181,441,136.1,132.7,40.0,70.8,0.46,8.12,5.7,149,False,none,
300,152640,459,130.7,132.3,37.3,71.4,0.471,6.76,3.8,152,False,none,
301,153097,457,131.3,132.7,35.1,74.8,0.532,6.99,5.3,152,False,none,
302,153536,439,136.7,132.7,39.3,72.7,0.475,7.96,3.1,145,False,none,
303,154010,474,126.6,132.2,36.4,74.3,0.507,6.54,1.3,152,False,none,
304,154497,487,123.2,129.5,35.4,75.3,0.47,5.95,1.5,150,False,none,
305,154956,459,130.7,129.5,35.8,73.4,0.457,6.57,2.6,155,False,none,
306,155433,477,125.8,128.4,38.1,74.3,0.519,7.11,1.0,154,False,none,
307,155878,445,134.8,128.1,35.1,72.7,0.535,7.57,0.2,152,False,none,
308,156338,460,130.4,128.9,34.0,71.2,0.505,6.35,2.8,154,False,none,
309,156829,492,122.0,128.6,35.8,74.9,0.506,6.05,2.8,150,False,slower,2.0
310,157307,477,125.8,127.6,37.7,73.5,0.512,6.03,2.2,154,False,none,
311,157780,473,126.8,127.8,35.6,73.2,0.513,5.98,6.8,152,False,none,
312,158230,450,133.3,127.6,33.3,73.6,0.436,6.65,5.6,152,False,none,
313,158691,462,129.9,127.4,37.8,68.9,0.494,7.03,0.3,161,False,none,
314,159167,476,126.1,128.3,33.9,72.8,0.513,5.69,7.8,151,False,none,
315,159636,469,127.9,128.8,33.3,75.5,0.517,5.75,1.4,143,False,none,
316,160090,454,132.2,129.8,35.4,70.0,0.548,6.99,2.1,147,False,none,
317,160563,472,127.1,128.6,34.9,74.2,0.529,6.25,1.0,158,False,none,
318,161006,444,135.1,129.6,33.2,71.2,0.465,7.0,3.3,160,False,none,
319,161439,433,138.6,132.0,35.9,70.4,0.506,7.33,3.4,161,False,none,
320,161868,429,139.9,134.4,31.8,71.1,0.517,6.48,3.3,155,False,slower,2.0
321,162320,452,132.7,134.5,36.2,69.2,0.504,7.49,0.2,153,False,none,
322,162743,423,141.8,137.6,36.1,74.7,0.479,8.23,2.9,153,False,none,
323,163206,463,129.6,136.4,36.6,74.5,0.527,7.09,1.0,155,False,none,
324,163666,460,130.4,134.7,35.4,68.0,0.525,6.64,5.1,151,False,none,
