compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
106,56508,490,122.4,118.7,51.0,89.3,0.464,8.55,1.7,114,False,let_chest_up,4.0
107,57019,511,117.4,119.4,48.4,88.7,0.55,7.38,1.8,113,False,none,
108,57557,538,111.5,118.1,48.9,91.2,0.536,6.73,1.9,117,False,none,
109,58084,527,113.9,116.3,48.5,87.8,0.496,6.84,0.3,109,False,none,
110,58603,519,115.6,116.1,48.8,89.4,0.482,6.91,2.8,115,False,none,
111,59109,506,118.6,115.3,48.9,85.0,0.497,7.57,0.5,115,False,none,
112,59631,522,114.9,114.9,49.5,91.1,0.52,6.99,1.2,111,False,none,
113,60123,492,122.0,116.9,46.9,88.0,0.473,7.72,0.2,108,False,none,
114,60644,521,115.2,117.2,46.3,87.1,0.541,6.65,0.8,113,False,none,
115,61141,497,120.7,118.2,47.0,87.4,0.491,6.87,0.3,118,False,none,
116,61659,518,115.8,117.6,46.2,90.5,0.551,6.98,2.1,107,False,push_harder,3.0
117,62161,502,119.5,118.6,46.8,90.9,0.541,7.2,0.1,119,False,none,
118,62666,505,118.8,118.0,47.1,86.2,0.518,7.18,1.2,117,False,none,
119,63184,518,115.8,118.1,47.7,87.1,0.509,7.23,0.3,113,False,none,
120,63716,532,112.8,116.5,48.6,89.2,0.534,6.86,5.5,116,False,none,
121,64256,540,111.1,115.5,47.9,84.4,0.485,6.03,3.3,115,False,none,
122,64787,531,113.0,114.2,47.9,88.5,0.453,7.05,1.2,115,False,none,
123,65314,527,113.9,113.3,46.9,90.0,0.539,6.97,1.3,112,False,none,
124,65823,509,117.9,113.7,48.8,89.8,0.492,6.87,3.6,116,False,none,
125,66305,482,124.5,115.9,47.1,88.7,0.465,8.13,1.7,118,False,none,
126,66799,494,121.5,118.0,50.7,85.1,0.482,8.41,0.0,115,False,let_chest_up,4.0
127,67302,503,119.3,119.3,47.1,87.8,0.482,7.68,0.2,113,False,none,
128,67832,530,113.2,119.1,48.7,87.4,0.552,7.01,0.0,115,False,none,
129,68367,535,112.1,117.9,47.6,84.7,0.438,6.14,5.9,127,False,none,
130,68883,516,116.3,116.4,47.5,87.6,0.54,6.51,4.4,118,False,none,
131,69408,525,114.3,115.0,47.1,86.2,0.532,6.71,1.6,115,False,none,
132,69907,499,120.2,115.2,47.0,86.2,0.483,7.66,0.8,117,False,none,
133,70427,520,115.4,115.6,48.9,86.1,0.535,6.91,5.2,116,False,none,
134,70941,514,116.7,116.6,47.3,84.7,0.488,6.92,1.3,117,False,none,
135,71469,528,113.6,116.0,45.5,85.8,0.511,6.15,0.2,119,False,none,
136,71985,516,116.3,116.4,46.7,80.4,0.414,7.36,1.6,115,False,push_harder,3.0
137,72516,531,113.0,115.0,45.8,80.6,0.537,6.63,2.5,122,False,none,
138,73020,504,119.0,115.7,45.8,82.1,0.521,7.28,1.4,120,False,none,
139,73550,530,113.2,115.0,47.0,84.4,0.516,6.34,3.3,120,False,none,
140,74046,496,121.0,116.4,47.6,88.1,0.542,7.47,2.5,124,False,none,
141,74574,528,113.6,115.9,46.5,83.5,0.495,6.16,0.1,117,False,none,
142,75097,523,114.7,116.2,46.2,84.9,0.495,6.11,2.1,119,False,none,
143,75597,500,120.0,116.4,46.3,82.7,0.47,7.13,0.1,120,False,none,
144,76097,500,120.0,117.8,44.1,87.2,0.532,6.86,2.4,118,False,none,
145,76605,508,118.1,117.2,47.0,87.7,0.455,7.33,2.7,120,False,none,
146,77091,486,123.5,119.2,44.5,86.3,0.473,7.5,3.8,120,False,push_harder,3.0
147,77571,480,125.0,121.3,45.5,85.4,0.493,8.2,0.0,117,False,none,
148,78077,506,118.6,121.0,48.7,84.0,0.53,7.7,5.1,127,False,none,
149,78572,495,121.2,121.2,42.9,80.7,0.48,7.29,1.5,119,False,none,
150,79056,484,124.0,122.4,48.3,84.1,0.534,8.08,0.1,124,False,none,
151,79577,521,115.2,120.7,44.3,82.0,0.492,6.82,2.7,116,False,none,
152,80090,513,117.0,119.1,45.1,80.9,0.472,6.43,0.3,116,False,none,
153,80564,474,126.6,120.6,44.2,80.7,0.504,7.78,3.2,120,False,none,
154,81072,508,118.1,120.0,45.8,82.5,0.517,7.45,0.9,123,False,none,
155,81562,490,122.4,119.7,46.5,83.4,0.528,7.58,0.1,123,False,none,
156,82087,525,114.3,119.5,46.1,82.9,0.508,6.31,2.4,122,False,none,
157,82574,487,123.2,120.8,43.7,85.5,0.496,6.75,0.9,124,False,slower,2.0
158,83071,497,120.7,119.7,45.1,82.0,0.479,7.12,3.5,122,False,none,
159,83566,495,121.2,120.3,47.1,85.1,0.508,7.71,3.0,120,False,none,
160,84025,459,130.7,121.8,43.2,84.0,0.45,8.15,0.2,122,False,none,
161,84498,473,126.8,124.4,44.9,82.6,0.517,7.89,1.1,131,False,none,
162,84992,494,121.5,124.1,43.0,83.2,0.505,7.11,8.8,118,False,none,
163,85464,472,127.1,125.4,43.2,85.1,0.524,7.44,1.7,119,False,none,
164,85962,498,120.5,125.2,44.5,80.8,0.442,7.16,0.3,124,False,none,
165,86430,468,128.2,124.7,44.4,83.8,0.564,8.07,2.3,123,False,none,
166,86941,511,117.4,122.8,42.5,84.5,0.475,6.01,3.2,122,False,none,
167,87477,536,111.9,120.7,48.2,82.3,0.501,6.24,6.3,127,False,none,
168,87978,501,119.8,119.3,45.6,82.2,0.473,7.42,3.6,125,False,push_harder,3.0
169,88479,501,119.8,119.2,44.1,81.5,0.464,7.1,2.3,125,False,none,
170,88959,480,125.0,118.6,45.2,83.1,0.467,7.77,1.8,128,False,none,
171,89460,501,119.8,119.1,41.6,78.3,0.543,6.01,2.8,126,False,none,
172,89969,509,117.9,120.4,46.4,81.5,0.469,7.79,5.0,127,False,none,
173,90488,519,115.6,119.5,42.5,87.2,0.486,5.63,4.8,126,False,none,
174,90953,465,129.0,121.3,42.3,79.2,0.484,7.76,1.7,121,False,none,
175,91438,485,123.7,121.0,43.9,82.3,0.512,7.84,1.7,127,False,none,
176,91908,470,127.7,122.5,46.8,84.9,0.457,8.61,0.6,125,False,none,
177,92378,470,127.7,124.5,43.5,83.5,0.525,7.85,0.6,126,False,none,
178,92864,486,123.5,126.3,44.3,82.1,0.504,7.3,1.6,120,False,none,
179,93326,462,129.9,126.4,40.8,79.8,0.48,7.86,4.8,127,False,slower,2.0
180,93803,477,125.8,126.8,43.1,82.9,0.466,7.57,0.3,125,False,none,
181,94300,497,120.7,125.4,45.0,84.8,0.484,7.0,0.1,126,False,none,
182,94781,481,124.7,124.8,42.8,82.7,0.496,7.4,0.8,128,False,none,
183,95303,522,114.9,123.0,41.3,84.6,0.524,5.8,1.7,129,False,none,
184,95760,457,131.3,123.3,42.4,84.0,0.495,8.15,4.4,130,False,none,
185,96263,503,119.3,122.0,45.5,81.7,0.504,7.5,2.5,125,False,none,
186,96732,469,127.9,123.4,41.9,80.9,0.543,7.35,0.1,131,False,none,
187,97188,456,131.6,124.6,42.5,77.9,0.465,7.99,3.8,128,False,none,
188,97707,519,115.6,124.8,41.3,81.2,0.534,5.81,2.4,129,False,none,
189,98188,481,124.7,123.6,41.9,81.3,0.513,7.53,0.1,130,False,none,
190,98678,490,122.4,124.2,44.2,80.6,0.497,7.16,1.9,127,False,slower,2.0
191,99146,468,128.2,124.3,40.5,81.1,0.494,7.06,2.5,134,False,none,
192,99617,471,127.4,123.5,39.6,80.9,0.506,6.83,0.2,131,False,none,
193,100123,506,118.6,124.2,42.1,81.3,0.473,7.22,3.1,132,False,none,
194,100604,481,124.7,124.2,41.8,79.2,0.529,7.07,4.5,129,False,none,
195,101092,488,123.0,124.3,40.9,84.4,0.526,6.88,2.6,130,False,none,
196,101560,468,128.2,124.3,41.0,75.9,0.528,7.1,2.3,132,False,none,
197,102046,486,123.5,123.5,42.5,78.5,0.483,7.25,2.3,126,False,none,
198,102518,472,127.1,125.3,42.4,83.6,0.475,7.49,2.1,133,False,none,
199,102983,465,129.0,126.1,41.1,81.8,0.478,7.67,1.2,133,False,none,
200,103475,492,122.0,125.9,40.8,79.2,0.501,6.57,2.3,129,False,none,
201,103938,463,129.6,126.2,45.0,77.4,0.497,8.3,1.6,131,False,slower,2.0
202,104436,498,120.5,125.5,40.9,80.8,0.546,6.43,2.3,136,False,none,
203,104927,491,122.2,124.5,40.2,81.7,0.465,6.79,3.0,130,False,none,
204,105403,476,126.1,124.0,42.4,76.8,0.538,7.61,0.5,133,False,none,
205,105907,504,119.0,123.4,40.4,76.1,0.524,6.75,1.9,129,False,none,
206,106361,454,132.2,123.8,41.0,81.2,0.504,8.26,1.8,131,False,none,
207,106847,486,123.5,124.4,40.1,80.9,0.471,6.21,5.5,134,False,none,
208,107310,463,129.6,125.9,39.9,79.6,0.511,6.79,0.3,130,False,none,
209,107761,451,133.0,127.2,41.2,78.5,0.505,8.29,1.5,133,False,none,
210,108245,484,124.0,128.3,38.4,77.3,0.502,6.72,0.8,132,False,none,
211,108710,465,129.0,127.7,42.4,75.2,0.523,7.33,0.4,132,False,none,
212,109183,473,126.8,128.4,38.0,81.7,0.489,6.58,4.7,133,False,slower,2.0
213,109657,474,126.6,127.8,38.7,76.1,0.455,7.53,3.4,131,False,none,
214,110131,474,126.6,126.6,40.9,77.0,0.511,7.69,4.8,131,False,none,
215,110613,482,124.5,126.7,39.4,75.6,0.511,6.55,4.6,138,False,none,
216,111098,485,123.7,125.6,41.4,78.1,0.524,6.42,1.3,132,False,none,
217,111590,492,122.0,124.6,39.7,79.3,0.556,6.04,1.4,127,False,none,
218,112070,480,125.0,124.3,42.8,78.6,0.54,7.13,3.5,137,False,none,
219,112540,470,127.7,124.5,40.3,74.4,0.54,6.94,0.8,138,False,none,
220,112984,444,135.1,126.5,37.9,78.8,0.542,8.02,0.4,129,False,none,
221,113455,471,127.4,127.3,40.8,76.8,0.543,7.43,4.8,131,False,none,
222,113915,460,130.4,129.0,40.9,79.7,0.51,8.31,6.8,135,False,none,
223,114398,483,124.2,128.9,37.4,77.8,0.506,6.08,0.4,133,False,slower,2.0
224,114888,490,122.4,127.8,38.6,79.9,0.516,6.09,3.9,139,False,none,
225,115355,467,128.5,126.5,37.2,74.6,0.474,6.74,6.2,130,False,none,
226,115842,487,123.2,125.7,37.1,78.1,0.48,6.02,0.5,135,False,none,
227,116315,473,126.8,125.0,40.5,79.6,0.495,7.06,2.4,134,False,none,
228,116793,478,125.5,125.3,40.2,76.9,0.523,6.89,1.5,133,False,none,
229,117274,481,124.7,125.7,39.9,74.7,0.526,6.93,2.5,141,False,none,
230,117719,445,134.8,126.9,37.0,76.4,0.516,7.05,2.3,136,False,none,
231,118237,518,115.8,125.3,36.5,75.5,0.495,5.24,4.4,138,False,none,
232,118722,485,123.7,124.6,33.9,77.3,0.451,5.0,1.2,141,False,none,
233,119222,500,120.0,123.5,38.5,75.7,0.503,5.75,0.4,129,False,none,
234,119698,476,126.1,123.8,36.7,76.1,0.516,6.11,2.6,136,False,slower,2.0
236,125522,522,114.9,120.0,58.5,97.9,0.495,8.67,0.2,94,True,resume_compressions,1.0
237,126083,561,107.0,117.9,56.3,97.5,0.473,6.7,5.6,93,True,none,
238,126625,542,110.7,115.3,57.5,98.0,0.471,7.74,1.8,91,True,none,
239,127176,551,108.9,113.1,57.8,98.9,0.523,7.73,6.8,90,True,none,
240,127715,539,111.3,110.5,55.8,96.7,0.506,7.26,0.5,94,True,none,
241,128271,556,107.9,109.1,56.4,97.4,0.48,7.24,1.3,95,True,none,
242,128850,579,103.6,108.4,55.5,99.1,0.46,6.65,3.1,92,True,none,
243,129385,535,112.1,108.7,58.2,96.4,0.503,8.06,2.1,93,True,none,
244,129927,542,110.7,109.1,55.9,99.5,0.537,7.37,5.0,96,True,none,
245,130469,542,110.7,108.9,56.3,97.7,0.482,7.8,3.4,95,True,none,
246,131029,560,107.1,108.8,57.9,98.3,0.471,6.99,4.4,99,True,none,
247,131593,564,106.4,109.4,58.2,97.6,0.499,7.13,6.9,96,True,none,
248,132179,586,102.4,107.4,58.3,97.2,0.516,6.51,1.6,93,True,none,
249,132705,526,114.1,108.0,57.1,99.9,0.521,7.82,1.0,96,True,none,
250,133276,571,105.1,106.9,57.7,97.5,0.482,6.75,1.3,98,True,none,
251,133850,574,104.5,106.3,58.9,97.9,0.532,7.13,2.5,92,True,none,
252,134378,528,113.6,107.7,57.5,98.2,0.486,7.83,5.4,95,True,none,
253,134919,541,110.9,109.5,57.7,98.1,0.542,7.53,1.6,96,True,none,
254,135468,549,109.3,108.6,59.9,97.0,0.427,8.27,4.2,94,True,none,
255,136014,546,109.9,109.6,56.9,99.2,0.49,7.37,1.0,95,True,none,
256,136587,573,104.7,109.6,57.4,98.0,0.48,7.14,1.7,97,True,none,
257,137104,517,116.1,110.1,58.5,99.5,0.477,9.02,0.2,97,True,none,
258,137686,582,103.1,108.4,56.2,97.6,0.446,6.54,0.8,96,True,none,
259,138256,570,105.3,107.6,56.6,97.1,0.494,6.75,0.6,98,True,none,
260,138836,580,103.4,106.3,57.6,96.8,0.527,6.63,0.6,95,True,none,
261,139391,555,108.1,107.0,54.8,99.3,0.477,7.1,0.8,95,True,none,
262,139936,545,110.1,105.9,58.4,95.8,0.521,7.66,4.5,94,True,none,
263,140503,567,105.8,106.5,57.7,100.0,0.499,6.73,1.0,95,True,none,
264,141066,563,106.6,106.8,57.3,98.5,0.509,7.05,3.7,99,True,none,
265,141612,546,109.9,108.1,56.2,96.7,0.515,7.45,2.1,98,True,none,
266,142185,573,104.7,107.4,56.5,97.8,0.518,7.22,0.3,95,True,none,
267,142759,574,104.5,106.3,57.8,96.4,0.542,6.96,0.9,96,True,none,
268,143317,558,107.5,106.6,56.2,99.0,0.496,6.57,1.3,94,True,none,
269,143877,560,107.1,106.7,57.0,96.6,0.48,6.64,0.4,94,True,none,
270,144435,558,107.5,106.3,58.9,98.6,0.526,7.0,0.1,96,True,none,
271,144970,535,112.1,107.7,56.6,98.1,0.477,7.62,6.4,95,True,none,
272,145537,567,105.8,108.0,57.1,99.1,0.515,6.75,1.4,96,True,none,
273,146084,547,109.7,108.4,55.4,97.1,0.547,7.14,2.9,95,True,none,
274,146670,586,102.4,107.4,55.4,98.3,0.448,6.37,5.6,95,True,none,
275,147218,548,109.5,107.8,56.4,95.9,0.46,7.82,1.7,99,True,none,
276,147785,567,105.8,106.6,57.4,98.0,0.519,6.83,0.5,99,True,none,
277,148347,562,106.8,106.8,57.5,98.5,0.545,6.98,0.4,96,True,none,
278,148911,564,106.4,106.1,57.1,100.0,0.466,7.27,2.2,96,True,none,
279,149485,574,104.5,106.6,57.6,95.9,0.516,6.45,2.5,98,True,none,
280,150053,568,105.6,105.8,56.7,98.1,0.46,6.87,2.8,94,True,none,
281,150569,516,116.3,107.8,55.8,97.7,0.533,8.1,1.8,97,True,none,
282,151109,540,111.1,108.6,56.6,97.7,0.522,7.67,4.7,101,True,none,
283,151655,546,109.9,109.3,57.8,97.2,0.488,7.85,0.7,96,True,none,
284,152201,546,109.9,110.5,57.4,98.0,0.489,7.46,1.1,94,True,none,
285,152740,539,111.3,111.6,59.7,99.4,0.49,7.8,6.1,99,True,none,
286,153291,551,108.9,110.2,56.5,96.3,0.485,7.27,1.5,95,True,none,
287,153879,588,102.0,108.3,57.7,99.0,0.54,6.19,2.2,97,True,none,
288,154433,554,108.3,108.0,57.0,98.0,0.485,6.84,1.9,98,True,none,
289,154968,535,112.1,108.4,57.2,98.1,0.531,8.03,1.0,95,True,none,
290,155521,553,108.5,107.9,56.2,97.2,0.475,7.28,6.2,100,True,none,
291,156045,524,114.5,108.9,56.6,98.4,0.483,8.34,5.7,99,True,none,
292,156586,541,110.9,110.8,57.0,95.9,0.468,7.91,4.9,99,True,none,
293,157166,580,103.4,109.8,58.1,99.3,0.522,6.89,1.4,99,True,none,
294,157725,559,107.3,108.8,56.6,98.3,0.497,7.05,1.5,99,True,none,
295,158300,575,104.3,108.0,57.1,98.0,0.484,6.38,4.2,98,True,none,
296,158872,572,104.9,106.1,57.6,100.0,0.504,6.67,3.6,95,True,none,
297,159418,546,109.9,105.9,56.9,97.0,0.428,7.33,1.7,100,True,none,
298,159976,558,107.5,106.8,56.7,98.7,0.52,7.32,1.9,94,True,none,
299,160504,528,113.6,108.0,57.5,99.8,0.482,8.72,0.7,100,True,none,
300,161058,554,108.3,108.8,56.5,97.7,0.501,7.37,0.6,96,True,none,
301,161600,542,110.7,110.0,58.1,96.8,0.485,7.9,5.8,97,True,none,
302,162143,543,110.5,110.1,55.2,97.1,0.453,7.54,0.4,95,True,none,
303,162699,556,107.9,110.2,57.0,97.3,0.458,7.38,1.6,98,True,none,
304,163273,574,104.5,108.3,56.3,97.2,0.483,6.6,0.4,96,True,none,
305,163864,591,101.5,106.9,57.5,98.1,0.444,6.4,2.4,97,True,none,
306,164407,543,110.5,106.9,55.4,97.0,0.468,7.5,2.2,98,True,none,
307,164935,528,113.6,107.4,56.5,97.5,0.548,7.87,0.8,101,True,none,
308,165488,553,108.5,107.6,56.5,96.3,0.535,7.64,2.5,97,True,none,
309,166030,542,110.7,108.8,59.3,98.2,0.412,8.73,0.3,94,True,none,
310,166537,507,118.3,112.2,57.3,98.8,0.556,9.27,3.1,99,True,none,
311,167087,550,109.1,111.9,56.7,99.4,0.475,7.65,2.6,96,True,none,
312,167640,553,108.5,110.9,54.8,97.1,0.486,6.97,0.8,93,True,none,
313,168192,552,108.7,110.9,59.5,98.5,0.481,7.79,0.8,99,True,none,
314,168746,554,108.3,110.5,56.9,98.6,0.507,7.16,2.2,98,True,none,
315,169301,555,108.1,108.5,56.5,100.0,0.486,7.0,1.7,95,True,none,
316,169844,543,110.5,108.8,55.7,99.4,0.463,7.58,2.0,98,True,none,
317,170412,568,105.6,108.2,56.4,98.3,0.431,6.46,3.1,99,True,none,
318,170996,584,102.7,107.0,56.3,97.8,0.546,6.6,2.9,100,True,none,
319,171547,551,108.9,107.1,56.9,98.6,0.5,7.86,3.8,97,True,none,
320,172088,541,110.9,107.6,56.4,96.9,0.521,7.62,4.8,98,True,none,
321,172656,568,105.6,106.7,57.8,99.3,0.505,7.57,2.4,100,True,none,
322,173213,557,107.7,107.1,58.6,97.8,0.476,7.9,0.7,98,True,none,
323,173746,533,112.6,109.1,57.4,98.2,0.498,7.25,2.3,99,True,none,
324,174304,558,107.5,108.8,57.3,97.6,0.487,7.25,0.5,97,True,none,
325,174847,543,110.5,108.7,56.0,98.6,0.532,7.15,0.4,102,True,none,
