compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
33,13828,427,140.5,140.4,36.6,83.4,0.538,8.21,4.3,136,False,none,
34,14248,420,142.9,141.8,36.3,73.1,0.485,7.83,3.3,132,False,none,
35,14662,415,144.6,141.8,36.3,80.2,0.521,8.26,2.8,134,False,none,
36,15072,410,146.3,142.8,35.8,83.0,0.51,8.27,2.0,133,False,none,
37,15501,429,139.9,142.8,36.8,83.8,0.52,7.98,6.1,128,False,none,
38,15943,441,136.1,141.8,41.6,85.5,0.438,8.63,4.0,126,False,none,
39,16352,409,146.7,142.6,38.9,81.7,0.513,9.3,2.1,134,False,slower,2.0
40,16782,430,139.5,141.6,35.0,86.9,0.52,7.27,2.8,135,False,none,
41,17219,437,137.3,139.8,34.8,87.8,0.487,7.63,3.0,130,False,none,
42,17677,458,131.0,137.9,32.3,83.2,0.472,6.08,2.3,134,False,none,
43,18067,391,153.5,141.2,34.6,76.2,0.534,9.49,6.0,137,False,none,
44,18493,426,140.8,140.1,34.0,77.1,0.432,7.68,2.6,132,False,none,
45,18940,447,134.2,139.0,29.8,80.1,0.512,5.97,0.7,132,False,none,
46,19352,412,145.6,140.6,37.7,74.9,0.477,9.11,7.0,136,False,none,
47,19781,429,139.9,142.5,34.9,85.3,0.528,7.39,0.3,136,False,none,
48,20216,435,137.9,139.6,36.7,77.7,0.462,8.08,0.1,119,False,none,
49,20625,409,146.7,140.7,31.9,83.5,0.469,7.34,2.3,134,False,none,
50,21023,398,150.8,144.0,32.6,82.4,0.503,8.17,1.8,140,False,none,
51,21458,435,137.9,142.5,33.7,82.1,0.484,7.19,0.4,134,False,slower,2.0
52,21910,452,132.7,140.9,35.9,74.4,0.498,6.95,0.4,132,False,none,
53,22335,425,141.2,141.6,35.8,85.8,0.508,7.74,1.3,128,False,none,
54,22759,424,141.5,140.6,32.5,85.9,0.516,6.75,1.3,127,False,none,
55,23209,450,133.3,137.2,35.5,84.1,0.514,7.06,1.4,134,False,none,
56,23627,418,143.5,138.3,34.8,82.9,0.511,8.44,1.6,138,False,none,
57,24039,412,145.6,140.9,31.8,79.1,0.47,7.19,1.7,142,False,none,
58,24441,402,149.3,142.5,35.2,81.1,0.52,8.66,2.7,136,False,none,
59,24868,427,140.5,142.2,37.1,80.4,0.512,8.5,2.1,133,False,none,
60,25277,409,146.7,145.1,34.1,80.2,0.533,8.31,4.6,133,False,none,
61,25712,435,137.9,143.9,33.5,74.6,0.525,7.38,1.0,134,False,none,
62,26150,438,137.0,142.1,34.3,88.1,0.483,6.89,4.4,133,False,none,
63,26563,413,145.3,141.4,37.8,87.2,0.504,8.91,1.9,132,False,slower,2.0
64,26986,423,141.8,141.6,32.4,86.8,0.456,7.23,0.7,137,False,none,
65,27408,422,142.2,140.8,41.0,79.3,0.487,8.73,4.8,129,False,none,
66,27814,406,147.8,142.7,32.1,90.0,0.504,7.63,3.0,140,False,none,
67,28253,439,136.7,142.7,30.4,80.6,0.528,6.34,3.7,135,False,none,
68,28673,420,142.9,142.2,34.2,89.6,0.505,7.81,0.7,145,False,none,
69,29109,436,137.6,141.3,31.3,86.8,0.512,6.37,0.0,130,False,none,
70,29533,424,141.5,141.2,35.1,75.9,0.555,7.96,4.0,138,False,none,
71,29967,434,138.2,139.3,35.1,76.2,0.498,7.57,0.0,139,False,none,
72,30379,412,145.6,141.1,36.3,78.3,0.502,8.05,6.7,132,False,none,
73,30774,395,151.9,142.8,34.5,84.2,0.476,8.54,1.2,142,False,none,
74,31185,411,146.0,144.5,30.7,83.0,0.497,6.83,2.0,138,False,none,
75,31554,369,162.6,148.4,36.3,84.7,0.499,10.43,1.0,133,False,none,
76,31958,404,148.5,150.7,37.6,83.8,0.498,8.86,0.6,139,False,slower,2.0
77,32400,442,135.7,148.4,29.0,87.4,0.464,5.8,2.8,127,False,none,
78,32820,420,142.9,146.6,36.0,80.6,0.528,7.58,0.3,134,False,none,
79,33243,423,141.8,145.8,39.8,81.3,0.52,8.94,0.5,138,False,none,
80,33665,422,142.2,142.1,38.0,73.7,0.478,8.28,2.4,132,False,none,
81,34078,413,145.3,141.5,34.6,81.1,0.447,7.93,4.2,135,False,none,
82,34513,435,137.9,142.0,38.8,78.0,0.485,8.41,0.7,134,False,none,
83,34922,409,146.7,142.7,34.6,77.2,0.487,7.91,0.2,139,False,none,
84,35350,428,140.2,142.4,35.9,79.2,0.494,8.44,2.8,134,False,none,
85,35761,411,146.0,143.1,38.4,79.2,0.523,9.22,4.1,141,False,none,
86,36186,425,141.2,142.3,35.1,80.9,0.495,7.02,2.3,130,False,none,
87,36593,407,147.4,144.2,35.0,85.7,0.536,8.25,3.0,143,False,none,
88,37012,419,143.2,143.5,33.8,79.1,0.507,7.2,0.3,140,False,slower,2.0
89,37461,449,133.6,142.1,37.7,80.2,0.542,7.65,0.2,137,False,none,
90,37879,418,143.5,141.6,35.7,94.6,0.542,7.75,0.7,133,False,none,
91,38308,429,139.9,141.4,33.8,90.5,0.55,6.9,2.5,137,False,none,
92,38743,435,137.9,139.5,35.5,84.3,0.521,7.59,2.5,135,False,none,
93,39166,423,141.8,139.3,32.9,83.1,0.528,6.95,1.0,140,False,none,
94,39575,409,146.7,141.9,33.9,76.8,0.537,8.14,4.8,144,False,none,
95,40003,428,140.2,141.2,33.3,80.3,0.471,7.82,1.5,134,False,none,
96,40429,426,140.8,141.4,39.7,83.1,0.469,8.71,0.5,143,False,none,
97,40845,416,144.2,142.7,38.2,85.7,0.528,8.8,3.3,135,False,none,
98,41289,444,135.1,141.3,36.6,87.3,0.522,7.22,2.9,139,False,none,
99,41697,408,147.1,141.4,38.0,78.8,0.509,8.69,2.5,141,False,none,
100,42114,417,143.9,142.1,33.4,86.5,0.478,7.65,0.5,138,False,slower,2.0
101,42516,402,149.3,143.7,40.1,78.7,0.52,9.82,0.3,139,False,none,
102,42935,419,143.2,143.5,31.8,77.3,0.499,7.08,6.3,133,False,none,
103,43333,398,150.8,146.8,35.5,84.4,0.473,8.91,5.1,137,False,none,
104,43785,452,132.7,143.7,30.9,87.6,0.466,6.26,1.9,140,False,none,
105,44224,439,136.7,142.2,41.3,84.0,0.496,8.18,4.5,133,False,none,
106,44648,424,141.5,140.7,31.8,77.3,0.514,7.12,3.6,139,False,none,
107,45031,383,156.7,143.1,39.7,84.8,0.527,10.39,2.4,142,False,none,
108,45471,440,136.4,140.3,34.6,79.5,0.476,7.1,0.9,138,False,none,
109,45895,424,141.5,142.2,35.4,75.5,0.504,7.53,5.2,136,False,none,
110,46313,418,143.5,143.6,34.6,85.0,0.513,7.89,1.5,131,False,none,
111,46718,405,148.1,144.9,30.9,80.8,0.481,7.69,1.1,144,False,none,
112,47131,413,145.3,142.9,37.4,85.9,0.486,8.5,2.1,137,False,slower,2.0
113,47560,429,139.9,143.6,37.4,84.7,0.472,8.06,1.9,136,False,none,
114,47995,435,137.9,142.9,34.3,73.9,0.506,7.24,0.3,129,False,none,
115,48393,398,150.8,144.2,32.6,83.7,0.51,8.04,4.3,142,False,none,
116,48801,408,147.1,144.0,29.0,84.3,0.466,6.95,0.4,137,False,none,
117,49208,407,147.4,144.4,30.5,75.5,0.553,7.75,0.1,139,False,none,
118,49619,411,146.0,145.7,39.7,87.8,0.479,8.72,0.7,144,False,none,
119,50025,406,147.8,147.8,40.3,82.4,0.508,9.53,0.6,139,False,none,
120,50443,418,143.5,146.3,33.8,89.3,0.475,7.49,2.5,148,False,none,
121,50856,413,145.3,146.0,38.1,83.9,0.49,9.08,2.6,142,False,none,
122,51269,413,145.3,145.6,35.2,78.8,0.52,8.43,3.7,145,False,none,
123,51698,429,139.9,144.3,32.9,81.0,0.488,6.61,1.8,144,False,none,
124,52138,440,136.4,142.0,34.0,86.4,0.426,7.07,0.3,139,False,slower,2.0
125,52583,445,134.8,140.2,36.0,81.7,0.426,7.33,4.7,145,False,none,
126,52978,395,151.9,141.4,35.1,86.7,0.481,8.8,3.0,132,False,none,
127,53397,419,143.2,141.0,35.5,84.4,0.474,8.17,2.8,145,False,none,
128,53818,421,142.5,141.5,38.4,77.4,0.473,8.28,7.0,145,False,none,
129,54251,433,138.6,142.0,38.1,83.4,0.478,7.94,1.5,147,False,none,
130,54662,411,146.0,144.3,33.1,77.2,0.48,8.17,0.7,143,False,none,
131,55075,413,145.3,143.1,38.0,78.2,0.528,9.02,0.1,137,False,none,
132,55513,438,137.0,141.8,36.6,75.9,0.46,6.93,4.4,141,False,none,
133,55937,424,141.5,141.6,32.1,89.4,0.479,6.97,2.1,138,False,none,
134,56368,431,139.2,141.7,35.5,79.0,0.485,7.13,3.5,141,False,none,
135,56771,403,148.9,142.2,33.5,88.7,0.421,8.47,0.3,143,False,none,
136,57194,423,141.8,141.6,37.7,81.9,0.516,8.29,1.0,138,False,slower,2.0
137,57605,411,146.0,143.4,36.7,79.0,0.459,8.44,0.7,140,False,none,
138,58040,435,137.9,142.7,35.3,79.3,0.545,7.45,1.7,140,False,none,
139,58485,445,134.8,141.7,35.6,81.7,0.506,7.02,3.0,143,False,none,
140,58899,414,144.9,141.0,38.2,81.1,0.493,8.32,6.7,143,False,none,
141,59324,425,141.2,140.8,32.2,77.3,0.499,7.06,0.7,142,False,none,
142,59732,408,147.1,141.0,33.5,82.6,0.496,8.04,0.4,139,False,none,
